author,name,desc,detail,dwnld
Efs,Первый курс по дорвеям,,https://mfc.guru/threads/predzakazy-na-pervyj-kurs-po-doram-ot-efs.1441/,https://cloud.mail.ru/public/HNa7/o69ndc2eH
Даша Пит,Видеолекции по таргетированной рекламе (2020),"Вы готовы за 2 часа освоить таргетинг?

Даже если вы:


Новичок и никогда не занимались настройкой
Не получали нужный вам результат от рекламы
С гуманитарным складом ума, как я))

Я смогла. И вы сможете!

Видеолекции нужны вам, если


Вы хотите продвигаться в Инстаграме и делать продажи
В любом бизнесе есть обычный система: трафик + конверсия = продажи. Даже если вы умеете вести переговоры с клиентами, но нет новой аудитории в блоге или на сайте вы вряд ли увеличите прибыль. Нужно постоянно эту аудиторию наращивать, а затем конвертировать в клиентов. Таргет подходит идеально.



Вы устали сливать деньги на блогеров и хотите уже результат
Любая реклама у блогера - это риск. К примеру, вы платите 300$ за рекламу, а она не заходит, вы ее не может отменить. Вы просто сольете бюджет. В таргете такого нет. Если реклама не заходит, вы ее отключаете. Слить деньги - просто нереально.

Вы не готовы тратить по 500$ на услуги таргетологов
Хорошие специалист не будет оказывать свои услуги за 200 рублей. Но и дорогой не всегда оправдывает ожидания заказчика. Если вы будете сами разбираться в таргетинге, вы сразу будете вычислять мошенников. Да и вы поймете, что то, что делает таргетолог неделю, можно сделать за 30 минут.


Что вы узнаете на видеолекциях?
Весь материал я структурировала, чтобы вы разобрались с настройкой от А до Я

Какие есть возможности
Первая часть вводная, с помощью которой вы узнаете, сколько всего вы упускали раньше в рекламе, что вообще можно рекламировать и с какими целями.

Как настроить первую рекламу
Я проведу вас ""за руку"" в первую рекламу, чтобы вы поняли, что в этом нет ничего сложного. Вы узнаете, какие есть секреты выбора платежеспособной аудитории.

Как делать ретаргетинг
Настроить рекламу на тех, кто вам писал в Директ? Легко! А еще вы научитесь делать рекламу по своим клиентам и по тем, кто на них поход. Ждите продажи на этом этапе))

Как создать бизнес-менеджер
На этом этапе вы увидите пошаговую настройку бизнес-менеджера, без которого реклама невозможна, а именно там большинство допускает ошибки.

Как делать сплит-тесты
С помощью этой части вы научитесь тестировать разные рекламные объявления и аудитории, чтобы определять самые эффективные для работы.

Как анализировать показатели
Самое главное - аналитика. Как же анализировать показатели, какие цифры самые важные, а также как улучшать даже самые лучшие рекламные кампании!",https://dashapit.com/itarget,https://cloud.mail.ru/public/Kmzf/3yfHMFs8Q
Андрей Громов,Как настроить Яндекс Директ? (2018),"Яндекс Директ для малого бизнеса
Сильно отличается от того, чему учат директологи
Когда я начал изучать Яндекс Директ, то обнаружил интересный факт. Источники почти всей информации − это Директологи. Люди, которые профессионально занимаются настройкой рекламных кампаний ДЛЯ ДРУГИХ. (Но своего бизнеса, при этом, не имеют). Давайте, рассуждать логически. От чего зависит заработок директолога? Как правило, это процент от затрат на рекламу. Либо заработок зависит от количества ключевых слов.

В любом случае, цель директолога − увеличить расходы на рекламу. Так он больше заработает. При этом, его не особо волнуют продажи и прибыль заказчика. Реклама крутится − плати деньги! По сути, директологи учат создавать огромные рекламные кампании из тысяч ключевых слов и управлять ими.

Для крупной фирмы, которая выделяет на рекламу миллионы рублей, такая стратегия работает. А вот, для малого бизнеса нет. Вообще никак! Реклама крутится, деньги списываются, а заказов ноль. Новички, которые настраивают Яндекс Директ по урокам директологов, в 99% случаев имеют один и тот же результат. Деньги списываются, заказов нет. Что делать? Использовать настройки Яндекс Директ для малого бизнеса.

В чем суть настройки Директа для малого бизнеса? 
Ответ будет длинным. Читать его есть смысл, если вы ранее настраивали сами Директ, у вас было много ключевых фраз, вы потратили более 10 000 рублей и не получили заказов. У меня было точно также и я решил разбраться, почему так происходит. В чем ошибка? Разобрался. Сейчас, все работает.

Итак, инструкций по настройке Директа много. Однако, вот к какому мнению я пришел после того, как слил кучу денег. Все, что я нашел в роликах на Ютубе, видеокурсах, статьях, подходит только для крупного бизнеса с рекламным бюджетом от 300 тыс. рублей в месяц. Для маленькой фирмы, а тем более, для начинающего предпринимателя, это НЕ ГОДИТСЯ.

Посудите сами. Тренеры по настройке Директа утверждают, что нужно:



Собрать минимум 10 000 ключевых фраз
Составить 10 000 объявлений
Подключить Метрику
Сделать анализ рекламных кампаний
Отключить неэффективные объявления
Если речь идет о большом интернет-магазине, с тысячами товаров, на рекламу которых выделяются миллионы рублей, то тут все нормально. Вопросов нет. Всем этим будет заниматься рекламное агентство, со штатом подготовленных сотрудников. Даже если они сделают работу плохо, результат все равно будет. Сработает закон больших чисел и больших денег.

А теперь, представим предпринимателя (например, меня), который решил продавать всего-навсего один товар – настольный светильник с аккумулятором. ОЧЕВИДНЫХ ключевых запросов, которые реально могут принести заказы, ну никак не может быть 10 000 штук. Их всего-то 3-5. Вот они:



настольный светильник с аккумулятором
настольная лампа с аккумулятором
аккумуляторный настольный светильник
настольная лампа на батарейке
настольная лампа для чтения
Все! Больше ключей не существует. Какие 10 000 объявлений? Уважаемые гуру Директологии, скажите только честно. Вы САМИ пробовали продать конкретный товар или услугу по 10 000 ключей, вкладывая в Директ СВОИ деньги? Именно свои, а не деньги рекламодателя.

Правда заключается в том, что даже по ключевой фразе «светодиодная настольная лампа», реклама, скорее всего, будет убыточной. Эта фраза хоть и имеет отношение к моему товару, но у нее высокая степень неопределенности.

Не понятно, какую именно лампу хочет пользователь. Светодиодных настольных светильников – тысячи разновидностей. Чем выше степень неопределенности ключевой фразы, тем выше стоимость заказа. Это значит, что по фразе «светодиодная настольная лампа» я смогу продать настольную лампу с аккумулятором. Но заработаю я на этом 1000 рублей, а на рекламу потрачу 3000.

А теперь, подумайте, что произойдет, если дико запариться и собрать хотя бы ключей 500 (спарсить все, что есть в Вордстате, перемножить слова, добавить к фразам окончания, взять ключи из смежных тематик)?

Произойдет следующее. Деньги на счету компании начнут сгорать с огромной скоростью. Стоимость заказа будет в 5-10 раз превышать прибыль с его продажи.

Ни о какой аналитике даже и речи быть не может. Чтобы получить данные для анализа нужно будет потратить минимум 750 000 рублей (по 100 кликов на каждое объявление, в среднем по 15 рублей)

Как вы думаете, насколько это все реально для малого бизнеса в домашних условиях? Вооооообще, не реально ни грамма. А как быть?

Первое. Начинайте с 1-3 ключевых фраз. Самых очевидных. С самой низкой степенью НЕопределенности. Например:



настольный светильник с аккумулятором
джинсы женские для нестандартной фигуры
сумка мужская из натуральной кожи
ремонт холодильников самсунг на дому
сапоги женские зимние италия
Второе. Создайте отдельные кампании: Москва – регионы, Поиск – Сети, Ноутбуки – Смартфоны. Смотрите в Метрике, какие кампании приносят больше денег и повышайте в них ставки.

Третье. Для рекламных объявлений в СЕТЯХ сделайте 5 разных картинок. Через 3 дня сформируйте отчет и посмотрите какие картинки самые заметные (по ним чаще кликают). Оставьте две самые лучшие, остальные отключите.

Четвертое. Настройте правильно ретаргетинг (это объявления, которые догоняют тех посетителей, которые заинтересовались товаром, но не оформили заказ). Правильно настроить, это значит точно вычислить тех, кто проявил интерес и направлять их на страницы с описанием преимуществ товара.

Пятое. Поставить максимальное ограничение на расход средств компании. Чтобы в день на рекламу тратилось не более указанной суммы.

В итоге, получится реклама, которая расходует МАЛО денег и приводит МАЛО посетителей. Но фокус в том, что все посетители ЦЕЛЕВЫЕ. Это люди, которые целенаправленно ищут товар или услугу.

Например. На сайте Зетсветильник продается настольный светильник с аккумулятором. На него заходят только те люди, которые ищут настольный светильник с аккумулятором. Как вы думаете, какова вероятность, что они купят? Самая высокая, какая только может быть.

Да, потока посетителей не будет (как это обещают гуру). Но зато будут капать заказы! Кампания для МИМа Зетсветильник приносила всего 1-3 заказа в день. Вроде, не много. Но за месяц накапало чистой прибыли 105 тысяч рублей. Это с одного товара. Что мешает расширить ассортимент?

Вот это есть краткая суть настройки рекламной кампании Директ для малого бизнеса. Подробно и по шагам – в видеокурсе.
А не проще ли заказать настройку у специалиста?
Проще. Если он действительно специалист. Но узнать вы это сможете, только после того, как потратите деньги и увидите результат. Скорее всего, результат будет плохой. Но вам скажут, что проблема не в Директе, а в вашем товаре. Типа он неконкурентный.

Дело в том, что сейчас, развелось много директологов. Проходят какой-нибудь коучинг и считают себя спецами. Действуют по единому шаблону, не думая.

Вот вам недавняя история...

Мой приятель продает скотч оптом. Звонят ему из одной распиаренной конторы, которая у всех на слуху (уверен, вы о ней слышали). Мол, увеличим продажи в пять раз. Бред, конечно... Но контора известная, говорят убедительно, показывают отзывы довольных клиентов. Ладно, уговорили, давайте!

Сделали лендос, настроили Директ, запустили рекламу. Утром на счету было 20 000 рублей. Вечером – ноль... На следующее утро, ему звонят, довольные такие. Ну, как? Смотрите, какой мы вам поток клиентов обеспечили. А смотрите CTR какой высокий! «Это да... Но не было ни одной заявки, ни одного звонка, а 20 тысяч улетело за день...» – ответил приятель.

Позвонил мне. Посмотри, говорит, что не так. Может и правда, предложение у меня не выгодное. Вон сколько людей зашло на сайт и никто даже не позвонил.

Начал разбираться. Напоминаю, приятель продает СКОТЧ ОПТОМ. Это клейкая прозрачная лента. Его клиенты – компании, которые потребляют МНОГО скотча для упаковки изделий. Обычные люди, которые покупают один рулон для домашних нужд, НЕ являются его клиентами.

Так вот, кампания в Директе была настроена по всем канонам «классики». Три тысячи ключевых фраз и три тысячи объявлений. Откуда можно взять столько ключей в нише скотч оптом?

А все очень просто. Они взяли ВСЕ существующие фразы со словом СКОТЧ. Интересно, какова вероятность продать СКОТЧ ОПТОМ по ключам:



чем оттереть скотч
связанная скотчем девушка
скотч для тачскрина
И всё в таком духе. Но это еще не самое крутое. Они также использовали ключи, в которых слово «скотч» означает породу собаки и алкогольный напиток. В итоге, за день на сайт зашло 2000 посетителей. Они искали фильмы, в которых девушек связали скотчем. Способ, как оттереть скотч от стекла. Как лечить скотч-терьера. Из какого бокала пить скотч. Но никто из них не искал СКОТЧ ОПТОМ.

Еще раз. Эту настройку делали в известной распиаренной конторе. Я бы не поверил, что такое возможно, если бы не видел все своими глазами. Это запредельный уровень пофигизма. И это прокатывает для таких клиентов, как мой приятель. Он вообще не понимает, как работает Директ. Поэтому, прежде чем заказывать у специалиста, нужно научиться самому. Чтоб не наебали.
Я считаю, что контекстная реклама раздражает людей
Всё, что люди получают бесплатно, окупается за счет рекламы. Яндекс – это сложнейшая, дорогостоящая технология поиска информации. Но мы пользуемся им бесплатно. Откуда взять деньги на содержание и развитие? С рекламы, конечно. А если она раздражает, то не пользуйся Яндексом.

Давайте рассуждать здраво. Допустим, я весь такой правильный, не хочу раздражать людей, поэтому контекстную рекламу Яндекс Директ не использую. И каким образом я сделал этот мир лучше? Нет моего объявления, есть чьё-то другое. Оно все равно будет показываться.

Я считаю, что людей раздражает та реклама, которая к ним не имеет отношения. Как в примере выше. Человек ищет как лечить скотч-терьера, а его догоняет реклама скотча с логотипом. Если правильно настроить, раздражения не будет.

Посоветуйте, как подбирать карт
 инки для РСЯ?
Провел много тестов с картинками и пришел к однозначному мнению. Никакой логики, смысла и системы в подборе картинок не существует. Берите не задумываясь 5 разных картинок и тестируйте (такая возможность в Директе есть). Через день-два понятно, на какие картинки люди обращают внимание.

Что я получу после оплаты? Чему научусь?
После оплаты, вы на почту получите ссылку. По ней вы скачаете видеоуроки по настройке Яндекс Директ. Вы научитесь:



Настраивать кампании на поиске
Настраивать кампании в РСЯ
Настраивать ретаргетинг (объявления-догоняшки)
Настраивать отдельные кампании для мобильных устройств
Настраивать цели в Яндекс Метрике
Размечать ссылки ЮТМ-метками
Выделять сегменты аудитории (нужная штука)
Делать корректировки ставок
Делать тесты картинок и текстов в объявлении
Составлять отчеты в Директе
Анализировать данные
Оптимизировать рекламные кампании (т.е делать их лучше)

1-1. Что должно в итоге получиться (Поиск)
1-2. Что должно в итоге получиться (РСЯ)
1-3. Что должно в итоге получиться (Ретаргетинг)
2. Регистрация в системе Яндекс Директ
3. Добавление счетчика в Яндекс Метрике
5. Установка кода отслеживания заказа
6. Установка Целей в Метрике (заказ)
7. Проверка передачи данных по целям и электронной коммерции
8. Создание сегмента всех посетителей (@)
9. Вордстат и расширение YWA
10. Требования к картинкам для рекламы
11. Настройка Рекламной кампании РСЯ Москва
12. Создание объявления для РСЯ
13. Подбор ключевых фраз на РСЯ
14. Добавление ЮТМ – меток
15. Оплата рекламной кампании
16. Прохождение модерации
17. Корректировка ставок (запрет мобильных)
18. Корректировка ставок (запрет всем посетителям)
19. АБ тест картинок
20. АБ тест заголовков
21. Создание рекламной кампании РСЯ Регионы
22. Создание рекламной кампании РСЯ Мобильные
23. Настройка рекламной кампании ПОИСК Москва
24. Подбор ключевых фраз для ПОИСКА
25. Создание объявления для ПОИСК Москва
26. Добавление Минус – слов
27. Создание нового объявления для ПОИСКА
28. Создание кампаний ПОИСК Регионы
29. Создание кампании ПОИСК Мобильные
30. Сценарий ретаргетинга
31. Создание сегмента Отказник
32. Создание сегмента Оформил заказ
33. Создание сегмента Смотрел фотогалерею
34. Создание сегмента Номер визита больше двух
35. Условия подбора аудитории ОТКАЗНИКИ И СМОТРЕЛ ФОТОГАЛЕРЕЮ
36. Настройка рекламной кампании РЕТАРГЕТИНГ
37. Настройка объявлений РЕТАРГЕТИНГ РАЗОГРЕВ
38. Настройка объявлений РЕТАРГЕТИНГ АКЦИЯ
39. Добавление визитной карточки
40. Добавление ЮТМ – меток к видео на Ютубе
41. Запуск Рекламных Кампаний
42. Первый день
43. Четвертый день - разгон кампании
44. Результаты АБ теста
45. Пятый день - первый заказ
46. Шестой день - снятие ограничений бюджета
47. Сколько заработал за 11 дней",https://startmim.ru/10-Kursy/04-kak-nastroit-yandeks-direkt.htm,https://yadi.sk/d/ueFjdJPx8KSovA
,Дорвеи под CPA кинотрафик,,,"https://cloud.mail.ru/public/554ff728e89e/Дорвеи под CPA кинотраффик.zip



			Пароль: infosklad.org
		
Нажмите для раскрытия..."
Константин Горбунов,Настройка контекстной рекламы для интернет-магазина в прямом эфире (2020),"На Ваших глазах я раскрою все тайны, которые Вам нужно знать для настройки контекстной рекламы для интернет-магазина КАЧЕСТВЕННО И ПРОФЕССИОНАЛЬНО.
Эти вебинары я проводил для участников закрытой мастер-группы Вконтакте. Чтобы попасть в эту группу, необходимо пройти тренинг ""Монстры Маркетинга 7 в 1"" по тарифу ""Стандарт"" и выше.

ЧТО ВЫ УЗНАЕТЕ ИЗ МАСТЕР-КЛАССА:

Основные этапы настройки контекстной рекламы для интернет-магазина
Особенности сбора ключевых фраз для интернет-магазина
Особенности группировки и очистки ключевых фраз
Особенности составления объявлений для интернет-магазина, простановки ссылок в объявлениях
В каких случаях просто необходим сервис AdPump.ru и как пользоваться основными инструментами
Все этапы создания рекламной кампании в Яндекс Директ, работа с Директ Коммандер и настройки рекламной кампании
Как создаются динамические объявления
Ретаргетинг в Яндекс Директ. Смарт-баннеры
Экспорт рекламной кампании из Яндекс Директ в Google Ads при помощи сервиса AdPump.ru
Подключение основных сервисов Google для дополнительной рекламы интернет-магазина
Настройка Google Merchant Center. Создание торговой кампании в Google Ads
Аналитика рекламных кампаний в Яндекс Директ. Отчеты Яндекс Метрики. Редактирование кампаний на основании данных, полученных в результате анализа.
Аналитика рекламных кампаний в Google Ads. Редактирование кампаний на основании данных, полученных в результате анализа.

Настройка контекстной рекламы для интернет-магазина: Яндекс Директ и Google Ads

День 1. Составляем план настройки, анализ сайта и старой РК, сбор ключевых фраз
День 2. Очистка ключевых фраз, сбор минус-слов (фраз), группировка на гтх
День 3. Настройка Google Analytics, итоговая очистка и группировка ключей
День 4. Доп. набор ключей (парсинг и группировка), заголовки в AdPump.ru, загрузка объявлений в ДК
День 5. Проставляем ссылки в объявлениях в Excel
День 6. Создание ссылок для некоторых групп ключевых фраз, работа с кампанией в Директ Коммандер
День 7. Добавляем еще маски ключей, парсим новые ключевые фразы, работаем с ними, делаем объявления
День 8. Проверяем ключи, собираем новые маски, парсим и проставляем ссылки
День 9. Создание РК Яндекс Директ, динамические объявления, экспорт кампании из Директ в Google Ads
День 10. Подключаем сервисы Google. Создание кампании в Google Ads
День 11. Анализ и доработка РК. Отчеты Метрики. Ретаргетинг. Создаем РК в Директ для уличных фонарей
День 12. Анализ РК, поиск синонимов в поисковых запросах, создание смарт-баннеров для ретаргетинга
День 13. Анализ и редактирование рекламных кампаний в Яндекс Директ. Отчеты Метрики
День 14. Анализ рекламных кампаний, редактирование, переработка. Настройка GMC
День 15. Создание торговой кампании Google Ads. Аналитика и редактирование кампаний в Директ",https://monster-marketing.ru/context-im/,https://cloud.mail.ru/public/48wB/3tBARNxZR
Valeron Voronin,ГЕНЕРАТОР ТРАФИКА — 30 мощных способов получить на сайт неограниченное число посетителей»,,http://aimblog.ru/rekomenduyu/generator-trafika.html,https://mega.nz/#!nYtDHZ7J!vtMsO7UiUXMEyE1gtRr0e1M_eij_fvLkaxXID_2Tdkw
Google Analytics Expert,Advanced E-commerce Analytics Tracking - spitos,,,https://mega.nz/#!HVwlgIzK!A9gKeMYZUne-v6dIKWLBYZjuGs6-JfjTsYwQODCmgdo
,Онлайн-конференция «Seo-перезагрузка 2019» (2019),"Для кого:

Владельцы бизнеса
Вы можете задать экспертам свои вопросы, услышать разные мнения и найти новые решения.

На конференции Вы:

узнаете как увеличить прибыль Вашего сайта;
найдете новые решения в бизнесе;
получите новые идеи для развития Вашего бизнеса.
Маркетологи
Вы можете задать экспертам свои вопросы, услышать разные мнения и найти новые решения.

На конференции Вы:

узнаете новые методы и идеи по привлечению клиентов c помощью SEO-оптимизации;
найдете мощные инструменты для увеличения Вашего SEO;
узнаете новейшие «фишки» мира SEO.
SEO Специалисты
Вы можете задать экспертам свои вопросы, услышать разные мнения и найти новые решения.

На конференции Вы:

узнаете новые методы SEO-продвижения, которые работают сейчас;
узнаете мощные инструменты SEO-продвижения;
узнаете как продавать SEO клиентам дорого.

ПРОГРАММА:

КАК ПОЛУЧИТЬ МАКСИМУМ ПОЛЬЗЫ ОТ КОНФЕРЕНЦИИ
10.45 - 11.00
Ведущая конференции: Тамара Уклеба

 Удвоение прибыли от сайта — клиенты по нишевым словам, о которых вы не подозревали
Спикер: Дмитрий Шевцов

Как собрали  80% бесплатного целевого трафика в теме детской одежде создавая страницы по “формуле 3*3”
Увеличение прибыли — продвигая ключевые запросы о которых не догадались конкуренты
Как агентству и внутренней команде проекта (in-house) аутсорсить семантику
Провалы и инсайты, опыт реальных проектов
Практика продвижения сайтов на западных рынках
Спикер: Олег Шестаков

Объем рынка РФ против западных рынков
Отличия в продвижении сайтов в РФ vs Европа и США
Локальный поиск Google
Как продвигать мультиязычные сайты
Работа с внутренней оптимизацией
Работа со ссылками
Как с помощью математики, контроля энтропии и статистических методов узнать, что ваше SEO работает?
Спикер: Сергей Шивалин

Первый по популярности вопрос от рекламных агенств &quot;Как доказать, что мы работаем и защититься от плохих клиентов с помощью аналитики?&quot;.
Второй по популярности вопрос среди прямых клиентов &quot;Где меня обманывают подрядчики?&quot;.
Как все устроено у меня и используемый стек технологий.
Реализация простых моделей оценки.
Как эти инструменты мне помогают в бизнесе.
Практика использования.
Современное SEO против устаревшего — один шаг до процветания
Спикер: Сергей Биттиров

Сколько недополучают трафика и прибыли большинство сайтов. Как это исправить
Как увеличить трафик в 10 раз в два раза быстрее
С помощью математики ускоряем получение эффекта от SEO
5 конверсионных зон сайта — их отсутствие снижает продажи и мешает SEO
3 функции страницы, которые нужны, чтобы сайт продавал и рос в выдаче
Примеры результатов, которые можно достичь с помощью современного SEO
В поисках легкого ТОПа
Спикер: Василий Ткачев

Отсутствие оптимизации
Непонимание логики поискового робота
Ошибки в текстовой составляющей
Рассмотрим варианты того, как просто и &quot;малой кровью&quot; приблизить свои запросы к ТОПу
Продвижение сайта в локальном поиске
Спикер: Петр Савинов

Тренды Local SEO 2019
Получение трафика из Яндекс.Справочника и Google My Business
Улучшение конверсии за счет работы с отзывами
Кейсы повышения конверсии с картографических сервисов
Чек-листы по локальному SEO
 тема  секретная
Спикер: секретный

 USER-FRIENDLY SEO — ТЕХНОЛОГИЯ БЕЗОПАСНОГО РОСТА ТРАФИКА
Спикер: Владимир Хомиченко

Как забыть про интернет-рекламу и получать бесплатный поток клиентов с поисковых систем.
Как устранить ошибки SEO-оптимизации в Google и Яндекс.
Как создать безопасную ссылочную массу, которая даст переходы целевых пользователей и рост видимости.
Как добиться ежемесячного прироста трафика в среднем на 12%.
Как достичь роста продаж и дохода с сайта от источников поискового маркетинга",https://conference.smart-payment.ru/2019/seo-reboot,https://cloud.mail.ru/public/4QZS/4hUU7DiCV
Алена Дементиевская,Визуальный контент для Instagram (2020),"Узнайте, как вести и чем наполнить аккаунт для бизнеса или личного бренда всего за 50 минут

Что будет на мастер-классе?

1. Как должен выглядеть ваш аккаунт?
Эффектный контент, вовлекающие сторис, план постов, продающие тексты, а также что еще важно при ведении аккаунта и как это сделать

2. Личный бренд
Как его построить? Что публиковать? Как создавать личный бренд, если вы - не медийная личность, и съемки даются вам нелегко?

3. Структура вовлекающего поста
Почему подписчики молчат под вашими текстами? Как писать легко и интересно для вашей аудитории?

4. Тренды ведения блогов и аккаунтов в 2020 году
Как писать о себе правдиво и интересно, и создавать лояльное сообщество вокруг своей персоны

5. Что публиковать в сторис и в хайлайтс
Как снимать сторис так, чтобы их смотрели? Что обязательно нужно закреплять в хайлайтс?

6. Регулярный постинг
Сколько должно быть постов и сторис? Как составить работающий контент-план?

Для кого будет полезен мастер-класс?

Вы только на старте выхода на Instagram-рынок
Не верьте тем, кто говорит, что уже поздно и все ниши заняты! Ваш успех зависит только от ваших знаний и целевых действий (ну и от рекламных бюджетов).

Вы что-то знаете про ведение Instagram, и хотели бы структурировать информацию
На мастер-классе мы разберем основные вопросы оформления и публикации постов, сторис, прямых эфиров и IGTV. Вы получите прочный фундамент для последующего глубокого обучения.

Вы хотели бы строить личный бренд, но не уверены, есть ли в этом смысл и с чего вообще начинать
Рассмотрим смысл и формат построения личного бренда на площадке Instagram. Лайфхак: узнаете, как легко сделать классный контент на месяц всего за 1 день.

Кто ведет мастер-класс?
Алена Дементиевская

Соавтор курса по продвижению в Instagram для предпринимателей ""Три кита Instagram: контент, бесплатное продвижение и таргет""
Специалист по созданию визуальных креативов, обработке фото и подготовке макетов для запуска рекламы.
Эксперт в области коммерческого копирайтинга.
Организатор бизнес-мероприятий, обучающих мероприятий, спикер обучающих программ.
Спикер федеральной программы ""Ты предприниматель"", конференций Университета бизнеса УРАЛСИБ в г. Ростов-на-Дону",https://malinaproject.ru/content-v-insta,https://cloud.mail.ru/public/3QH9/5pi3vKJzi
WebPromoExperts,Онлайн-конференция SEO Day (15.03.2019),"15 докладов с практическими примерами, кейсами и личным опытом
8 часов полезной насыщенной информации

На конференции вы сможете:
Узнать, как применять SEO-хитрости на практике
Понять, как эффективно продвигать сайты, увеличивая трафик, конверсию и продажи
Выяснить принципы работы конкурентов, для уверенного обхода их по всем позициям
Услышать, какие тренды и фишки в SEO будут актуальны в 2019 году
Освоить технические нюансы правильной настройки сайта под оптимизацию
Как оптимизировать структуру сайта и его контент",https://webpromoexperts.com.ua/conference/seo-day/,https://cloud.mail.ru/public/3ZgG/3D2ocnaF7
