author,name,desc,detail,dwnld
Profileschool,Короткометражный фильм: практика монтажа,,https://www.profileschool.ru/category/video/course_short_film_editing,https://cloud.mail.ru/public/5i99/3Pin6ZKf7
Юрий Притиск,Минимализм в фотографии от А до Я (2018),,http://pritiskonline.ru/minimal/special,https://cloud.mail.ru/public/xxzr/5JJfA68qU
webwall,25 шаблонов Instagram Stories,,https://graphicriver.net/item/25-instagram-stories/23355443,https://yadi.sk/d/QDdzh0f2pMb0Ig
Creativemarket,Большой пак графики CM - Big Bundle Scene Creator +1531 Items,,www.creativemarket.com/inankilic/634815-Big-Bundle-Scene-Creator-1531-Items,"Скрытый контент для авторизованных пользователей.
1 https://docs.google.com/uc?id=0B0ChygzGDrVXc3dTUjRabjdtZ0U&export=download

https://docs.google.com/uc?id=0B0ChygzGDrVXc3dTUjRabjdtZ0U&export=download

Скрытый контент для авторизованных пользователей.
2 https://docs.google.com/uc?id=0B0ChygzGDrVXWG5fRVR3SDRhcFU&export=download

https://docs.google.com/uc?id=0B0ChygzGDrVXWG5fRVR3SDRhcFU&export=download

Скрытый контент для авторизованных пользователей.
3 https://docs.google.com/uc?id=0B1efUTWvdpc8T3lWUTU3dm1YcjQ&export=download

https://docs.google.com/uc?id=0B1efUTWvdpc8T3lWUTU3dm1YcjQ&export=download

Скрытый контент для авторизованных пользователей.
128 Long Wood TExture.rar - https://docs.google.com/uc?id=0B0ChygzGDrVXcklYUFB5dG5hT2c&export=download

https://docs.google.com/uc?id=0B0ChygzGDrVXcklYUFB5dG5hT2c&export=download

Скрытый контент для авторизованных пользователей.
84 Wooden Frames.rar https://docs.google.com/uc?id=0B0ChygzGDrVXYzlhNDVsMDhZNTQ&export=download

https://docs.google.com/uc?id=0B0ChygzGDrVXYzlhNDVsMDhZNTQ&export=download

Скрытый контент для авторизованных пользователей.
60 Wooden Floor & BG.rar https://docs.google.com/uc?id=0B0ChygzGDrVXNG5nUmwxem1OYzA&export=download

https://docs.google.com/uc?id=0B0ChygzGDrVXNG5nUmwxem1OYzA&export=download

Скрытый контент для авторизованных пользователей.
25 Floor Perspective.rar https://docs.google.com/uc?id=0B0ChygzGDrVXdlhvRmg5Rl9CYkE&export=download

https://docs.google.com/uc?id=0B0ChygzGDrVXdlhvRmg5Rl9CYkE&export=download

Скрытый контент для авторизованных пользователей.
38 Flower & Plant.rar https://docs.google.com/uc?id=0B0ChygzGDrVXcUN5Wm1qczRnYUU&export=download

https://docs.google.com/uc?id=0B0ChygzGDrVXcUN5Wm1qczRnYUU&export=download

Скрытый контент для авторизованных пользователей.
69 Leaf (Spring & Autumn).rar https://docs.google.com/uc?id=0B0ChygzGDrVXd1NNZXJRYzVnbTQ&export=download

https://docs.google.com/uc?id=0B0ChygzGDrVXd1NNZXJRYzVnbTQ&export=download

Скрытый контент для авторизованных пользователей.
202 Objects.rar https://docs.google.com/uc?id=0B0ChygzGDrVXMDBVRjctdl9hNE0&export=download

https://docs.google.com/uc?id=0B0ChygzGDrVXMDBVRjctdl9hNE0&export=download

Скрытый контент для авторизованных пользователей.
80 Shelves.rar https://docs.google.com/uc?id=0B0ChygzGDrVXU2J0dnVRbXBCakU&export=download

https://docs.google.com/uc?id=0B0ChygzGDrVXU2J0dnVRbXBCakU&export=download

Скрытый контент для авторизованных пользователей.
21 Wooden Room.rar https://docs.google.com/uc?id=0B0ChygzGDrVXX1lOMjlWVGZTcFU&export=download

https://docs.google.com/uc?id=0B0ChygzGDrVXX1lOMjlWVGZTcFU&export=download

Скрытый контент для авторизованных пользователей.
16 Wooden Object (Hand made).rar https://docs.google.com/uc?id=0B0ChygzGDrVXZDRoVVVrY3FkdEE&export=download

https://docs.google.com/uc?id=0B0ChygzGDrVXZDRoVVVrY3FkdEE&export=download

Скрытый контент для авторизованных пользователей.
19 Stage.rar https://docs.google.com/uc?id=0B0ChygzGDrVXVDYyc0szYTRuTFU&export=download

https://docs.google.com/uc?id=0B0ChygzGDrVXVDYyc0szYTRuTFU&export=download

Скрытый контент для авторизованных пользователей.
53 Arrows and signs.rar https://docs.google.com/uc?id=0B0ChygzGDrVXLWN0SkhkRUV3dVk&export=download

https://docs.google.com/uc?id=0B0ChygzGDrVXLWN0SkhkRUV3dVk&export=download"
Александр Свет,НОВИНКИ CAPTURE ONE PRO 20,,https://liveclasses.ru/course/photo/new_features_in_capture_one_20/,https://yadi.sk/d/eVCXe00R45Ncvw
Андрей Журавлев,Adobe Photoshop: маски вырезания. Практика применения (2020),"Секреты качественной маски вырезания
С вопроса: «как пересадить сфотографированный объект на новый фон?» начинается большинство курсов. И в онлайне, и в офлайне. Этот класс – долгожданный ответ. Однако, создание качественной маски вырезания – одна из самых сложных задач, которые решаются в Photoshop. Она требует умения пользоваться многими инструментами, понимать устройство каналов, а так же элементарного терпения и усидчивости. Поэтому, в основе всех манипуляций, которые демонстрируются в этом классе, будут лежать изученные в предыдущих классах инструменты, настройки и операции с ними. Вот только применяться они будут для решения узкой, но вполне конкретной задачи.

Отдельные приемы вы, возможно, уже видели в предыдущих классах, но там разбирались инструменты. Здесь же мы занимаемся практикой: изучаем и тренируем все способы и варианты вырезания объектов.

—
Посмотрев этот класс, вы:
Научитесь вырезать любые объекты.
Научитесь вырезать даже лохматые объекты.
Научитесь делать это быстро, если заранее озаботитесь этим вопросом при съемке.",https://liveclasses.ru/course/graphics/cutting_masks_practice/,https://cloud.mail.ru/public/5zQY/2zdsDYwNY
,МК - Волшебство летних фотографий + Левитация,,https://skladchik.com/threads/МК-Волшебство-летних-фотографий-Левитация.41382/,"http://yadi.sk/d/KsB3uOwGWPHC4



			Пароль: zdfloIj4LRD456gdgr12
		
Нажмите для раскрытия..."
Ян Баженов,Свет в предметной фотографии (2019),"Освой язык предметной фотографии

Это – базовый класс, с которого нужно начинать изучение предметной фотографии. Начинаем мы с вопросов освещения, поскольку в «предметке» свет – это самое важное (и, пожалуй, единственное) изобразительное средство, язык жанра предметной фотографии, при помощи которого зрителю передается сообщение. В этом классе будет заложен фундамент для работы в жанре: мы изучим физику света и все его характеристики, влияющие на фотографию, установим определенные закономерности.

В практической части будут показаны два случая реальной постановки освещения в студии, на примере которых вы сможете перековать полученные знания в навыки. После этого класса вы уже сможете применять различные схемы света в реальной работе.

ВИДЕО
1.Роль света в предметной фотографии
2.Общая теория света
3.Когда свет достигает поверхности
4.Жесткость света и контраст фотографии
5.Эффективный размер источника, закон обратных квадратов
6.Выявление объема на плоскости
7.Постановка освещения",https://liveclasses.ru/course/photo/light_in_object_photography/,https://cloud.mail.ru/public/mQJs/37TNgq5qn
Ольга Цаплина,Курс по видео (2019),"Состоит из 3 уроков:

Первый:
Видео для сторис. Как сделать из самой простой новости — мини-фильм. Весь инструментарий с рекомендациями что и почему лучше заходит. Практика. Разбираем конкретно ваши истории, делая их ярче и оригинальнее.
⠀
Второй: 
Снимаем и монтируем атмосферные видео под музыку или слова из фильма. Расскажу и покажу все фишки моих сторис. Главные правила для привлечения внимания зрителя.
⠀
Третий:
Анимация. Новая часть в моём курсе и весьма редкое явление в визуальном контенте. Техническая часть, практика.

_____

Курс без обратной связи, но это не значит, что вы не найдёте ответ на возникший у вас вопрос. На курсе доступен канал, где собрано более 60-ти ответов на самые популярные вопросы.",https://tsaplina.com/,https://cloud.mail.ru/public/SnSc/eCLSmnfjc
Movie Park,"Видеокурс по видеопродакшену, съемке, монтажу и цветокоррекции","Двухдневный обучающий мастер класс по видеосъемке с полным разъяснением всего рабочего процесса.

Учим снимать видео и зарабатывать на любимом деле.

Программа:

ПЕРВЫЙ ДЕНЬ

- Знакомство
Определение уровня знаний - разделение на 2 группы по уровню знаний.
- Как создать команду, совместную работу
- Поиск коммерческих заказов
- Переговоры с заказчиком
- Работа с брендами
- Как продавать за 400 то что вы снимаете за 40
- Создание идеи и сценария
- Раскадровка
- Организация съемочного процесса, создание организационного списка
- Как путешествовать, снимать по всему миру за хорошие деньги
- Формирование цены на коммерческом рынке
- Методы продвижения
- Выбор оборудования
- Аэросъемка

ВТОРОЙ ДЕНЬ
- запись интервью
- запись звука
- Настройка камеры перед съемкой.
- Постановочная / рекламная съемка
- Репортажная съемка в команде.
- Монтаж видео
- Режиссура монтажа
- Линейный монтаж
- Делаем кинокартинку на посте
- Компоузинг в коммерческом видео.
- Очистить UP
- Мастеринг Звука
- Саунд Дизайн
- Цветокоррекция

Мастер класс будет идти каждый день по 10 часов",https://www.movie-park.ru/stoimost,"https://cloud.mail.ru/public/55L3/aRovpnKL1
https://cloud.mail.ru/public/4HeD/4qzYfRUMK"
Сергей Патин,Final Cut Pro. Подробный видеокурс,,http://fcpx-kurs.ru,https://yadi.sk/d/XyAfyERA3SE3GF
Даша Июньская,Гайд по фотосъемке животных,,http://iunskaya.ru/vebinary,https://cloud.mail.ru/public/2fv9/4Kfrnrum5/
Татьяна Чештанова,Фотоконтент для Инстаграм,,http://lp.cheshtanova.com/fotokontent,https://yadi.sk/d/e4ts7quj3RTB5h
Константин Чалабов,Фотопилюли. Научитесь делать крутые фото на телефон за одни выходные (2019),"Научитесь делать крутые фото на телефон за одни выходные.

Выжмите из вашего телефона максимум.

Пройдите обучение у профессионального фотографа, съёмочный день которого стоит больше 100 тысяч рублей.

Программа онлайн-интенсива:

Подготовка телефона
Первые шаги перед съёмкой.
Правильная подготовка телефона и себя.

Формула хороших фотографий
Легкий способ начать фотографировать хорошо.
Формула и алгоритм хороших снимков (правильные установки, видение, план действий).

Как найти лучшее место для съёмки за минуту
Работа с окружением: свет, фон (отработка навыка).
– 8 способов найти хорошее место съёмки
– техника идеального места съёмки

Сильный герой
Как фотографировать людей, чтобы им нравилось
Масштаб, два фокуса (правильные установки, отработка навыка).

Как добавить динамики в кадре
Приёмы создания живых динамичных кадров.
– сильные моменты и фазы
– отработка навыка управления героем и собой

Глубина в кадре
Как создавать нескучные энергичные фотографии
– техники работы с планами
– точки внимания

Фоторедактор
Как обрабатывать фотографии в телефоне
VSCO
Snapseed
SquareReeady",https://whitecamel.ru/pilule,https://cloud.mail.ru/public/2Jhv/gBih3cbhH
Navrocky Studio,Крутой договор свадебного фотографа (2019),"Лаконичный дизайн с емким содержимым! Подчеркните свой индивидуальный стиль, безупречно выдержанным дизайномдизайном договора для фотографа, выполненного в шаблоне Illustrator CC. Ничего лишнего, всё предельно просто, удобно и понятно! Не упускайте свой шанс, произвести приятное впечатление на заказчика, ещё до начала работы с ним! Унылые бланки на листе формата А4, уже давно не можно!",http://navrocky.com/shop/dogovor-fotografa/,https://cloud.mail.ru/public/JmL6/iAR9BgDcq
"Pro Edu, Барри Маккензи",Фотосъёмка и ретушь недвижимости,"Барри Маккензи профессионал с большим багажом знаний и опыта.  И он предлагает Вам погрузиться внутрь его ремесла - фотосъёмки недвижимости. Вы получите практические советы для создания потрясающих изображений, которые позволят потенциальным покупателям визуализировать дом. Изучите как комбинировать мульти-экспозиционные изображения, контролировать источники света чтобы избежать порчу картинки и тд. Также поймёте как построить эффективное портфолио с любым бюджетом и создать стратегию по оптимизации времени на локации и пост-обработки.

Что включено:
-35 Видеоуроков (4 часа);
-Подготовка;
-Бизнес стратегия;
-RAW файлы;
-Экшены;
-Английские субтитры;
-HD качество.

Pro Edu",https://proedu.com/collections/avai...ith-barry-mackenzie-rgg-edu-business-tutorial,https://cloud.mail.ru/public/BP8L/25kNn9s4u
Антон Мартынов,МИФЫ И ПРАВДА О СВЕТОСИЛЕ,,https://liveclasses.ru/course/photo/myth_and_truth_about_lens_aperture/,https://yadi.sk/i/yYdjvdDPvumfug
Юля Твердова,Обработка фотографий (2018),"Видео-урок по ""кремовой"" художественной обработке фотографий
Полная схема обработки 1 фотографии в CameraRaw и Photoshop


Из урока Вы узнаете:
как в программах CameraRaw или Lightroom быстро обработать 1 фото или серию и получить нежную &quot;кремовую&quot; тонировку
как добавить резкость и избавиться от шумов
как добиться красивого и чистого скинтона
и кое-что ещё.
В подарок получите пакет авторских экшенов (русская версия Photoshop)",http://yuliatverdova.com/video-uroki-po-hudozhestvennoj-obrabote,https://cloud.mail.ru/public/FQm8/zPKajukbt
Антон Мартынов,МИФЫ И ПРАВДА ОБ ISO,,https://liveclasses.ru/course/photo/myths_and_truth_about_iso/,https://yadi.sk/i/49PLLWo3vcXDsw
"Кайно-школа монтажа видео, Егор Панковский",Современный монтаж видео,,https://skladchik.com/threads/Запис...о-школа-монтажа-видео-Егор-Панковский.253961/,https://cloud.mail.ru/public/31uB/4VNa7Ur8K
Дмитрий Ларионов,Теория монтажа: базовый уровень [profileschool],,https://www.profileschool.ru/category/video/course_theory_editing?5b0249fe,https://cloud.mail.ru/public/39yw/2bVLQCcrB
Дмитрий Федотов,Семейная и детская фотография от А до Я,,http://fedotovonline.ru/family/,"Скрытый контент для авторизованных пользователей.
 https://cloud.mail.ru/public/MWTX/4MbMDppZ2 


Пароль: infobit.me_bmlrybc"
Елена Шумилова,Магия света и ретушь (2019),"Готовы к последнему рывку перед Новым годом? На связи UP Photoschool  — и мы приглашаем вас на завершающий мастер-класс 2019го: МАГИЯ СВЕТА И РЕТУШЬ от Елены Шумиловой!

О ЧЕМ МАСТЕР-КЛАСС?

В процессе мастер-класса Елена расскажет обо всех нюансах освещения, постановки сцены и позирования серии фото. Затем покажет результат прямо из камеры и сделает обработку фотографий онлайн. Таким образом вы узнаете, как выстроить работу от начала и до конца, чтобы получить волшебные фото

ЧТО КОНКРЕТНО ВЫ УЗНАЕТЕ НА МАСТЕР-КЛАССЕ?


Как максимальн выгодно использовать имеющийся естественный свет
Как правильно поставить искусственный свет
Анализ отражений света
Композиционное решение кадра
Особенности выбора одежды и места съёмки
Принципы отбора кадров для обработки и ретушь в Photoshop",https://www.upphotoschool.ru/online/elena-shumilova,https://cloud.mail.ru/public/2A1b/3sSwzRJKe
Юрий Притиск,Творческая фотография и арт-фотосъёмка (2019),"Сегодня, чтобы сделать необычную фотографию, нужно прибегать к необычным приёмам. Делать то, чего не делают другие, экспериментировать. Этот курс о том, как с помощью простых и недорогих средств получить запоминающиеся, творческие фотографии, в которых будет авторский почерк, стиль, настроение, вау-эффект. И всё это сразу из камеры, без Photoshop. Секретами поделится Юрий Притиск - победитель более 40 престижных фотоконкурсов.

Подробная программа онлайн-тренинга:

1 занятие:
Предварительный обзор курса. Что такое творческая фотосъемка, а что такое арт-фотосъемка:

Критерии формирования тематики серий и отдельных кадров
Слом стереотипов, обход шаблонов, отсутствие границ в творчестве
Формирование собственного взгляда и линии высказывания через фотографию
Эмоциональная составляющая автора
Профессионал и любитель. Примеры серий в профессиональных конкурсах

2 занятие:
Техническое оснащение фотографа. Оптика, фильтры, оборудование и приспособления для съемки в любых погодных условиях:

Работа с освещением и выбор наилучшего положения источника света
Ночная фотосъемка. Акценты по временам года. Работа фотографа с погодой. Аспекты съемки в пасмурную погоду, в дождь, зимой
Композиционные решения и центры внимания. Методы создания глубины, трёхмерности образа
Работа с цветом и геометрией в кадре. Выбор оптимального формата снимка

3 занятие:
Методики усиления художественности сцены. Взаимосвязь деталей. Как добиться гармонии в кадре:

Нестандартные приёмы и примеры создания композиции. Как нарушать правила и получать нестандартные фотографии
Фотографическая идея и визуальное восприятие сцены
Творческое самовыражение автора. Атмосфера. Настроение. Состояние. Образ. Воплощение
Фотография как исследование. Форма и содержание. Мораль съёмки
Как привносить новое в обыденное

4 занятие:
Разбор отдельных образов и серий. Альтернативные методы получения необычных изображений без применения редактора:

Основные принципы обработки. Работа с RAW и общие приемы цветокоррекции. Блендинг. Работа с монохромным изображением
Коммерческие и художественные аспекты фотографии
Анализ и отбор отснятого материала. Примеры работ студентов. Примеры фотографий известных авторов",http://pritiskonline.ru/,https://cloud.mail.ru/public/4nNF/2jE4ZYLju
Наталья Блицена,ГОРЯЧИЙ ШОКОЛАД,,http://blicena.ru/catalog/actions/goryachiy-shokolad/,https://cloud.mail.ru/public/2f6F/3A8btNGRH   пароль: ASdkzxczmr234
Уланова Марина,Арт портрет. Особенности и принципы обработки (2020),,https://psd-studio.com/,https://yadi.sk/d/wO3jEAohfdglYw
Ян Баженов,ФОКУС-СТЕКИНГ ОТ А ДО Я,,https://liveclasses.ru/course/photo/focus_stacking_from_a_to_z/,https://cloud.mail.ru/public/5P1t/2vzHWUK6N
Александр Коньшин,Как быстро изучить фотошоп с + Как зарабатывать на Фотошопе от 50000 руб в месяц,,http://photoshop.info-dvd.ru/,https://cloud.mail.ru/public/5thr/4bMD8tjBP
Антон Уницын,Современная обработка фотографий (2018),,https://unitsynonline.ru/fast-retouch/,https://cloud.mail.ru/public/2yJG/uUfzJZpr3
Дан Хечо,Мастер-класс по художественной цветокоррекции в Lightroom,,https://new.vk.com/event70604588,https://cloud.mail.ru/public/cbcb6f9b1fc0/С№3.rar
Александр Заморин и Софи Лебедева,Эмоциональный портрет (2017),"Основные темы: техника съёмки и секреты эмоционального портрета, психологический портрет. Композиция в портрете, детские эмоциональные фотографии, женские и мужские портреты.

Программа курса:

Урок 1. Техника съёмки эмоциональных портретов
Урок 2. Секреты эмоционального портрета
Урок 3. Методы раскрепощения портретируемого
Урок 4. Композиция в портрете и фотогеничность
Урок 5. Усиление эмоций через композицию
Урок 6. Работа с телом модели
Урок 7. Позы для мужских портретов
Урок 8. Позы для женских портретов
Урок 9. Детские портреты с эмоциями
Урок 10. Создаём настроение в фотографии
Урок 11. Работа с разными источниками света

На курсе вы узнаете:

Как раскрепостить человека перед фотокамерой;
Как снять волнение перед съёмкой у себя и у портретируемого;
Как расположить к общению любого человека и создать комфортную атмосферу во время фотосессии;
В чём отличие съёмки мужского и женского портрета, какой подход нужно использовать в каждом случае;
Как вывести портретируемого на конкретную эмоцию
Например: смех, удивление, заинтересованность, смущение, умиление, хитрость, стервозность, ""влюблённые глаза"", задумчивость, скромность, надменность, искреннее восхищение и т.д.
Вы научитесь:

Снимать эмоциональные и живые портреты в любом месте — на улице, в студии, в гостях, на свадьбе и где угодно ещё.
Спокойно общаться с новыми людьми, уверенно проводить фотосессии с незнакомыми моделями и получать качественный результат.
Работать с позами в портрете, правильно ставить мужчин и женщин перед камерой, чтобы получались естественные и красивые фотографии.
Настраивать фотоаппарат и умело выставлять свет, учитывая особенность эмоциональных портретов и съёмку в динамике.
Создавать яркие и зажигательные портреты своих друзей, на которые хочется смотреть снова и снова!",http://www.druzya-photo.ru/emotional_portrait/,https://cloud.mail.ru/public/hEar/3Zfw5yUyN
Артем Горланов,Экспресс-курс по мобильной фотографии (2020),,http://fotoschool.biz,https://cloud.mail.ru/public/3FVS/xYu6sQCgd
Сергей Сараханов,"Авторский курс ""Портретная фотография"" (2016)","1 часть - Фотография вне времени
После прохождения этой части курса вы узнаете:

О грамотной “разработке” локации;
Как создавать фотографии, которые сохранят свою актуальность во все времена;
Почему важно анализировать свет, для чего и как это делается;
Как собрать хорошую команду и нужен ли вам ассистент;
Как снять динамичный портрет;
О манипуляциях со светом и выборе цветовой температуры.
Помимо теории, вы увидите в деталях(!) весь процесс съемок и подготовки к ним.
Сможете посмотреть как Сережа взаимодействует с визажистом, стилистом и контролирует их работу.
Узнаете какую технику в каких ситуациях он использует.
Вы услышите, как он общается с моделями во время фотосессии.
Как добивается эффекта “художественности”.
2 часть - Проникновенный женский портрет
В этой части курса мы говорим о классике и чувствах! Вы увидите своими глазами как рождается магия проникновенного портрета на примере 3-ех фотосессий:

Северный ветер в волосах юной Виктории.
Поэтика, кофе и трепетные разговоры о книгах с утонченной Анной.
Дитя урбана — Ольги Маркес средь звуков городских магистралей.
Вы узнаете:

О 3-ёх функциях портрета
Основные схемы света для женского портрета и как их модифицировать
О методах повествования в фотографии
Как добиться кинематографичности в кадре
Как вести диалог с моделью, чтобы получить глубокий портрет
Что наполняет фотографию “Содержанием”
Вы поймете секрет создания уникальных кадров.
Научитесь работать с ассоциациями, эмоциями, метафорами в фотографии.
Сможете выбирать локацию и стиль одежды в соответствии с типажом портретируемого.
Вы, наконец, “заговорите” со зрителем.
3 часть - Личность в фотографии
Вы увидите как создаются характерные метафоричные портреты на примере 2-х масштабных съемок:

Изящная балерина Олимпия. Свет, камера, мотор!
Сквозь книги и время. Актер и журналист Валерий Михайлович в старинной библиотеке.
Вы узнаете:

О роли композиции в портретной фотографии
Как использовать многоплановость для создания глубины портрета
Что такое открытый, полузакрытый и закрытый портрет
Как работать с ассоциациями и символами
Как раскрыть характер персонажа и перенести эту историю в формат изображения.
Как найти наиболее подходящий ракурс для портретируемого.
Поддержание контакта с моделью в процессе съемки.
Работа с дым-машиной (+ а также, что делать если сработала сигнализация).
Разницу между доминантным и покорным портретом.
Создание концептуальных портретных фотографий.
Литературность портрета и метафоры не в лоб.
Черно-белые портретов: за и против.
4 часть - Поиск своего стиля, своих моделей и своего пути в фотографии
На ваших глазах будут созданы портреты потрясающих танцора и музыканта:

Динамика и статика, импульсный и постоянный свет в работе над портретом хореографа Владимира Варнавы прямо на репетиционной площадке;
Съемка портретов музыканта Билли Новика вместе с его группой в атмосферном баре.
Вы узнаете:

Зачем снимать на пленку и как выбрать пленочный фотоаппарат.
Где проявлять пленку и как отличить хорошее сканирование от плохого.
В чем плюсы постоянного света и когда необходим импульсный.
Секреты и правила общения с моделью.
Всех ли стоит снимать? или формирование целевой аудитории портретируемых.
Почему нужно искать “своих” моделей.
О подстраховке с техникой в работе фотографа.
Создание собственного светового рисунка в снимаемом пространстве.
Гармоничный баланс между постановочной и репортажной съемкой.
Выбор одежды для движения и статики.
Об атмосфере на съемочной площадке и поведении фотографа.
Выстраивание диалога (комфортно ли общение с вами?).
О подготовке к съемке (или: мудборды на все случаи жизни).",,https://cloud.mail.ru/public/3nPo/4epcH5jtj
Makeup school zolotashko,Сам себе фотограф Online. Полный курс (2019),"Курс рассчитан на мастеров индустрии красоты, которые устали зависеть от настроения и умений фотографа и хотят знать и уметь фотографировать и обрабатывать правильные кадры для своего портфолио.

В курс входит три блока:
1️⃣ Теория фотографии,
2️⃣ Практика камера,
3️⃣ Практика смартфон. 

Обучение проводится системно и простым языком. Возможность приобретения блока по камере или по смартфону отдельно.

Блок «Теория фотографии»: Значение фотографии в работе мастера индустрии красоты. Визуализация и успех мастера. Визажист и фотограф – проблемы, особенности и причины недовольства. Как получить желаемый результат своими силами. Оборудование для работы. Камеры, объективы, виды освещения, модификаторы, программы для обработки. Камеры в смартфонах. Основные параметры и характеристики. Распространенные программы для работы с фото на разных платформах, отличия и сферы применения. Основы фотографии – диафрагма, выдержка, светочувствительность, глубина резкости, основы композиции. Зачем мне знать эти непонятные слова и как они влияют на фото моего макияжа. Портфолио визажиста – задачи, требования, нюансы. Параметры и особенности продающей фотографии. Основы отбора модели. Гармония в образе, формы и цвет. Подготовка к съемке. 

Блок «Практика камера»: Съемка модели для портфолио визажиста и бровиста с использованием импульсного света. Выбор ракурсов с учетом особенностей лица модели и типа макияжа. Влияние импульсного света на цвета и насыщенность макияжа. Световые схемы для бьюти, их практическое отличие и влияние на итоговый результат. Съемка модели для портфолио парикмахера с использованием импульсного света. Выбор ракурсов для полноценного показа работы. Схемы света для правильной съемки волос. Съемка модели для портфолио мастеров ногтевого сервиса и мастеров по наращиванию ресниц. Ракурсы, свет и особенности композиции. Съемка с использованием постоянного света на фотокамеру. Параметры, настройки. Особенности работы. Форматы файлов. Основы выбора кадра для постобработки. Работа в графических редакторах. Виды и способы обработки фото макияжа. Последовательная работа с кадром – определение задач, пластика, ретушь кожи, работа с макияжем, светотеневой рисунок, цветокоррекция. Грамотное сохранение результата для соцсетей, порядок хранения и архивирования материала.

Блок «Практика смартфон»: Сьемка модели с использованием смартфона. Особенности и отличия мобильного фото.
Освещение, текстуры и блики. Критерии готовности кадра в условиях ограниченного времени, оценка результата.
Выбор фотографии для постобработки, нюансы и особенности. Последовательная обработка фотографии на смартфоне. Ретушь кожи, пластика, объем, Работа с цветом. Основы публикаций контента, причины ухудшения качества и способы это избежать.",http://zolotashko.com/photo-kurs,https://cloud.mail.ru/public/vC9X/37yf4QRTT
Игорь Лохман,«Умное видео» в After Effects (2019),"Создайте свой первый профессиональный шаблон в After Effects для своих видео или на заказ всего за 30 минут! 

Создавайте шаблоны для своих видео
На мой взгляд, это идеальный вариант для старта. То есть сначала вы создаёте шаблоны для своих видео. Сейчас я именно на этом этапе.
Идея в том, что с помощью даже одного своего шаблона мы можем создавать разные видео. Согласитесь, звучит круто.
Чтобы понять, как это работает - посмотрите обзор одного из моих шаблонов, который я часто использую в своих роликах",http://moviesecrets.ru/ae_umnoe/,https://cloud.mail.ru/public/4ouE/wj94GiNfy
Ян Баженов,РЕТУШЬ: РАБОЧИЙ ПОТОК ПРЕДМЕТНОГО ФОТОГРАФА,,https://liveclasses.ru/course/photo/subject_photographer_workflow/,https://cloud.mail.ru/public/2pcs/2xfHWvTZd
