author,name,desc,detail,dwnld
Дмитрий Бахтин,NYSE Professional. Апгрейд трейдера (Часть 2),,https://skladchik.com/threads/nyse-...рейдера-Дмитрий-Бахтин-Повтор-Часть-2.217647/,https://cloud.mail.ru/public/4d8v/3cCyVdyW4
Алексей Богатов,,,"retest.abogatov.com/




Скрытый контент, для просмотра которого нужно лайкнуть пост.
https://cloud.mail.ru/public/3iUC/4evC9QK9g
Пароль: Open-Hide.biz",
RouletteTrader,Три робота GBPJPY (2019),"This is a GBP/JPY Trend-Following Trading System that runs on the 15-minute candlestick chart. This MT4 robot is designed to do well in ""STRONG"" short-term trends, which is a common occurance with the GBP/JPY currency pair. It only opens ONE trade at a time and holds the position until either the stop-loss or profit target is hit. During choppy sideways market conditions, it trades less often and sometimes stays out of the market completely while it waits patiently for higher volatility when trend direction is more clear. This helps prevent whipsaws in choppy conditions, which is a typical weak spot for most trend-following robots on the market.",http://roulettetrader.com/gbpjpy-15m-trend-following,https://cloud.mail.ru/public/4bu3/4Vj5rnPZj
Ренат Валеев,Искусство трейдинга. Практические рекомендации для трейдеров с опытом (2018),"Книга посвящена позиционному трейдингу и ориентирована на трейдеров с опытом практической работы не менее года. Акцент сделан на методах управления капиталом и психологии трейдинга, так как именно эти составляющие определяют долгосрочный успех. Автор книги Ренат Валеев имеет более чем 10-летний опыт работы на финансовых рынках, из которых пять лет был трейдером в Центральном банке РФ, где входил в команду, отвечающую за управление валютными резервами. В 26 лет он стал самым крупным по объему операций валютным трейдером в стране. Материал книги в основном базируется на примерах с валютного рынка, но по сути является универсальным. Рекомендации, приведенные здесь, применимы и к рынку Forex, и к рынку акций, и к фьючерсам, и к сырью, и к рынку криптовалют.",https://www.litres.ru/renat-valeev/iskusstvo-treydinga-prakticheskie-rekomendacii-dlya-43100147/,https://cloud.mail.ru/public/5ET6/5z7gz2oTw
Павел Пахомов,,,"http://xelius.ru/trading-courses/courses/options/




Скрытый контент, для просмотра которого нужно лайкнуть пост.
https://cloud.mail.ru/public/3Vc3/5KpeJLise",
XELIUS GROUP,Особенности торговли акциями,,,https://cloud.mail.ru/public/Mxp5/3DVb9EQ5H
,"Алгopитм тоpговли. На CME, FORTS, FOREX",,http://algoritmtorgovli.ru/,https://cloud.mail.ru/public/MJ7M/5KbnrUsrC
"Наталия Закхайм, Андрей Краснов, Марина Михалёва","Заседание Ассоциации ""Инвест-Ангелы” (2019)","Программа встречи:

Тема: “Самые актуальные направления и инструменты инвестирования 2019-2020”.
Спикер: Наталия Закхайм.


Тема: “Управление посуточной арендой в новых условиях”.
Спикер: Марина Михалёва, инвестор, управляющая доходными объектами, участник сообщества Инвест-Ангелы.


Тема: “Юридическая консультация для инвестора - новое законодательство и перепланировки в инвест-объектах""
Спикер уточняется.


А также специально для нашей встречи свой комментарий о новом законодательстве даст Артур Подгребенников, основатель Ютуб канала ""Отельеры"", ученик Наталии Закхайм и успешный владелец нескольких апарт отелей в Санкт-Петербурге.


Тема: «Особенности покупки уникальных объектов ниже рынка без аукционов. А также инвесторский ремонт в таких объектах с минимальными вложениями». Спикер: Андрей Краснов - долларовый миллионер и успешный инвестор, владелец 69 объектов недвижимости в Германии, Голландии и России. Генеральный директор Школы “ЛИКпро”.",https://vk.com/invest_angels,https://cloud.mail.ru/public/5GZk/3WbMmMwd8
Илья Яковлев,Инвестиции с нуля. Финансовая защита,,http://pro.shtukabaks.ru/finshield-info,https://cloud.mail.ru/public/JhiP/QkBXivHnq
Красный циркуль,Инструменты поведенческого анализа для активной торговли (2019),"Чем меньше таймфрейм, тем больше факторов в пользу случайных движений и тем сложнее увидеть логику происходящего. Результаты торговли в таких условиях все больше принимают случайный характер.

Использование навыков поведенческого анализа в условиях активной торговли позволяет обнаружить закономерности в условиях торгового хаоса и отойти от случайного характера результатов сделок, придав торговле системный характер.

О том, как этого добиться, какой инструментарий использовать и каким образом, расскажет Алексей!",https://red-circule.com/courses/11613,https://cloud.mail.ru/public/Npzj/54S4pssvG
Дмитрий Черемушкин,Стратегический вебинар по американским акциям. (Сентябрь 2019),"На данной встрече мы рассмотрим:

Создаем совместный пассивный портфель, стойкий к любым кризисам по методу Рея Далио
Учимся покупать фьючерсы на крупнейшей золотой бирже в Чикаго с возможной физической поставкой золота
Есть ли в Китае дешевые и интересные акции для нашего портфеля?
Мой портфель из дивидендных компаний, собранных со всего мира
Сингапурские REIT. Для тех, кто хочет иметь доходную недвижимость в Азии и Австралии
Участие в IPO
Грамотно паркуем доллары в США
Блок ответов на ваши вопросы",https://thewallstreet.pro/webinarseptember2019usa,https://cloud.mail.ru/public/4azU/5tCKh74NB
Владислав Сучков,Эффективный трейдинг. Обучение биржевой торговле (2018),"Учит по объёмам определять потенциальное движение цены. Впрочем, как и у всех остальных коучей. Возможно, там есть что-то новенькое. В общем, 6 уроков по VSA. Новичкам понравится точно, там в принципе есть чему поучиться. Также в архиве имеются журналы трейдера. Стоимость на продажнике 15000 руб. Завышена ли эта сумма просто-навсего за видосики решать вам. И да, как же дёшево смотрятся фоточки коуча возле &quot;крутой&quot; тачки на его странице.

----

Здравствуйте ! Меня зовут Владислав. Я считаю, что успешный трейдинг не зависит от воли случая или вашего везения.

Однако результат биржевой деятельности напрямую зависит от усилий
вложенных в обучение и саморазвитие.

Авторская методика, по которой я излагаю профессиональные курсы
торговли на Московской бирже, помогает начинающим трейдерам
самим в кратчайшие сроки научиться понимать рынок и зарабатывать
напрямую без посредников.

Доступ к курсу платный. Во первых, я считаю, что серьёзные люди готовы
заплатить за авторское обучение. Я потратил время и силы на его создание
и несу ответственность за содержание. Во вторых, это начало 
нашего знакомства – с лучшими учениками я буду встречаться и беседовать
лично.

Я заинтересован, чтобы вы действительно почерпнули знания, а может и превзошли меня.",https://xn----7sbagcbk6avdd4b7ae4a8d.xn--p1ai/,https://cloud.mail.ru/public/4a8U/44ow6dbTX
Binaryoptionsjtfx,JTFX Pro v2.0 (2020),,https://www.binaryoptionsjtfx.com/,https://cloud.mail.ru/public/2hZu/4LD9ViLQd
Антон Бергов,"Школа трейдинга, Полузакрытая",,,https://cloud.mail.ru/public/2jkc/f85bcQ3vA
2stocks.ru - Николай Дадонов,Агрофирма «Рубеж» и АО имени Шевченко - Анализ эмитентов ВДО (2020),,https://2stocks.ru/2.0/webinars/agrofirma-rubezh-i-ao-imeni-shevchenko,https://yadi.sk/d/MxdhH1k1_dXX-A
Джереми Сигел,Долгосрочные инвестиции в акции. Стратегии с высоким доходом и надежностью (Eng),"В ваших руках самое полное из когда-либо написанных пособий по инвестициям на фондовом рынке. Это современная библия долгосрочных инвесторов, которая позволит успешно действовать в изменяющихся условиях глобальных рынков.

Джереми Сигал — профессор финансов в Университете Пенсильвании — предлагает мощный симбиоз свежих фактов и результатов исследований, которые позволят сформировать сильный инвестиционный портфель с высокой доходностью при умеренной степени риска. Издание включает обзор самых современных индексных инструментов, сравнительную оценку фондов, опционов и фьючерсов, исследование влияния сезонных факторов, а также обновленный анализ наиболее доходных акций. Книга будет полезна любому инвестору, желающему создать высокодоходный долгосрочный инвестиционный портфель с исключительной надежностью и безопасностью.",https://www.ozon.ru/context/detail/id/4948887/,https://cloud.mail.ru/public/Ay9p/WC7YSQBKH
2stocks.ru - Георгий Аведиков,Фундаментальный анализ компании «Алроса» (2020),,https://2stocks.ru/2.0/webinars/fundamentalnyy-analiz-kompanii-alrosa,https://yadi.sk/d/aFmC0PygiDVEsg
Ерин Роман,Высокодоходый скальпинг. Под защитой крупного игрока,,http://scalping.pro/,"https://yadi.sk/d/xmgGWyES3KbpKz



			Пароль: www.infosklad.org
		
Нажмите для раскрытия..."
,,,,
,,,,"https://cloud.mail.ru/public/3P8k/3jGWvALGz
Пароль: www.infosklad.org"
andreyaak,"Специальная ТС для EUR/USD на российской ММВБ, СМЕ и форексе (2014)",,http://andreyaak.livejournal.com/,"https://cloud.mail.ru/public/a62f74446bc2/Специальная ТС.rar



			Пароль: cogamesmoney.ru
		
Нажмите для раскрытия..."
Алексей Хорошев,Успех в трейдинге (2019),"Представьте, как изменилась бы ваша торговля, а следовательно и ваша жизнь, если бы вы собирали хорошие движения 150-200 пунктов
с коэффициентом риск/прибыль 1:5 - 1:10. Если бы точно знали, где цена развернётся, и смогли входить в рынок в самом начале движения.

Успех в трейдинге, как и в любом бизнесе исходит от выносливости и терпения. Это как марафон…

В мои 43 года у меня есть некоторый опыт по этому вопросу:
пробежал 14 марафонов (42км), 25 полумарафонов (21км)
Хотите узнать, как пробежать марафон? Вы начинаете медленно,
так что в идеале ваши первые 22 км бегутся медленнее последних 20 км,
так называемый отрицательный сплит.

Люди, которые только что пришли в трейдинг, в начале стремятся работать
как положительный сплит: начинают слишком быстро, слишком много сделок, высокие ставки, слишком много инструментов и рынков. Они хотят, чтобы их убили… И, что бы это произошло немедленно и побыстрее…) В их мире нет следующего месяца.

В трейдинге как на войне вы можете выиграть одну битву, но это не значит, что она закончилась.
Война продолжается. Слишком часто трейдеры настолько сосредоточены
на следующей сделке, или на зарабатывании денег сразу-немедленно,
что они теряют из виду тот факт, что это долгосрочный бизнес.

Если бы трейдеры думали об этом как о бизнесе, они бы поняли более чётко смысл трейдинга. Вы знаете какой-либо бизнес, который стремиться заработать все возможные деньги по своему бизнесу в течение первых двух недель своего существования? Или даже бизнес, который собирается заработать достаточно денег всего за один год, чтобы выйти в отставку? Я нет. А те, про которых я знаю, оказываются в итоге мошенниками.
Они делают быстрые деньги и сваливают.

Я на рынке 15 лет. Я видел много людей, которые приходили и уходили,
много жизней уничтоженных торговлей, много жизней сделавших приличные состояния.

За 15 лет торговли на финансовых рынках я выработал для себя свод правил придерживаясь которых на рынке не получать прибыль – невозможно!

1. Торговля только со стопами.
2. Риск на сделку 0.5-1%.
3. Точки входа только по следам крупных игроков.
4. Профит держать в соотношениях от 1:5 до 1:10 и более.
5. Чёткий план по торговле на день.
6. Обязательно внутри каждого дня: спорт (полноценная тренировка),
чтение 1 час, духовные практики (медитация 30-60 мин)

Правильная цель — это торговать, как будто вы бежите марафон.
Главное добраться до финиша, а не текущее ваше место в забеге.",https://vk.com/forex_kurs_online,https://cloud.mail.ru/public/3qRw/3fZBdjFhi
Андрей Хохрин,Высокодоходные облигации: 15% годовых или гарантия дефолта? [+транскрибация] (2019),,https://2stocks.ru/2.0/webinars/vysokodohodnye-obligacii-15-godovyh-ili-garantiya-defolta,https://cloud.mail.ru/public/2Nnx/3ESqY5xVF
Антон Рожновский,Курс Скальпинг Базовый 2.0 (2019),"Этот курс для тебя если:

- ты хочешь получить четкий и пошаговый алгоритм скальпинга
- Ты хочешь выйти на стабильный уровень заработка и защитить свой депозит.
- Ты хочешь понять принципы зарождения любого движения на рынке.
- Ты хочешь торговать против толпы, а не вместе с ней.
- Ты хочешь избавиться от индикаторов и двусмысленных правил в стратегии.
- Ты мечтаешь стать профессиональным ПАММ управляющим.",http://rognowsky.ru/index.php/videokurs-po-skalpingu-qbazovyjq,https://cloud.mail.ru/public/2FFx/5L86FC4mM
Николай Дадонов,Анализ эмитентов ВДО. ООО «Агрофирма «Рубеж» и АО им. Т.Г. Шевченко,"На вебинаре:
▪️ Тщательно проанализируем отчетность
▪️ Посчитаем и обсудим финансовые коэффициенты
▪️ Бросим взгляд на рынок сельхозпродукции
▪️ Дадим рекомендации


Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.
https://cloud.mail.ru/public/5FkH/s1ADxZn4C",,https://cloud.mail.ru/public/5FkH/s1ADxZn4C
,Советник на корреляции Happy Algorithm PRO,"Happy Algorithm PRO which measures deflections of the correlative. Happy Algorithm PRO can also measure performance of the setting, do statistic analysis in order to get optimal hide SL and TP. We measure the valid deflection of the price of the particular correlative pairs and then we show the difference as a line. The close is usually presented in particular limit and these limits we currently count. As soon as the close reaches off the limit, we simply trade it and we close it after the return into the middle value. Happy Algorithm PRO trade system is primarily designated for all traders (as well as for new users) on the forex market. Happy Algorithm can trade on any large client accounts with Metatrader application.

New update EA Happy Algorithm PRO

modify the source code in a new MQL4 specified with strict compilation mode (#property strict)
new system generation serial number without using DLL. EA works faster in the front/back test.
added new settings: Optimization settings
New update EA Happy Algorithm PRO v1.1

improved strategy, change of currency pairs (EURUSD, USDCHF), optimization settings
New update EA Happy Algorithm PRO v1.2

improved strategy for a smaller number of trades
added setting: MaxTotalTrades
added chart info: Target and Profit in points
New update EA Happy Algorithm PRO v1.2.1

modify the source code for MT4 build 1170",https://www.happyforex.de/happy-algorithm-pro/,https://cloud.mail.ru/public/Wfoi/3wN4cMStr
Ольга Кильтау,Авторский курс Ольги Кильтау Ленивый инвестор,"Для кого и о чем этот курс:

Для тех, кто хочет сформировать для себя капитал, который через несколько лет будет вас кормить и возить в отпуск
Про инвестиции от 30 000 рублей
Про инвестиции без нервов
Для тех, кто стремится к финансовой независимости
Курс по тарифу Инвестор, приобретался в феврале 2019 года.",https://financeschool.olgakiltau.com/investor,https://cloud.mail.ru/public/MRG4/471SKWzhU
Виктор Тарасов,Приемы торговли победителя ЛЧИ,"ПРОГРАММА:

Идея гвоздика и общая теория шипа
Определение моментов локальных разворотов

Концентрация и борьба за уровни
Уровни поддержки и сопротивления, их смысл и использование в торговле

Сетка Фибо и ее смысл
Смысл поведения толпы
Характер действий «невидимой руки»
Возможности уровней Фибо

Средневзвешенные скользящие средние (EMA) и планки EMA
Как открывают и защищают позиции
Как меняются приоритеты участников
Как долго держать позицию и не терять прибыль

Фиксация прибыли
Заказ на «неликвидах»
Перенос позиции
Четыре варианта утренних гепов
Поведение рынка в начале торгов и ответный действия трейдера
Универсальная синтетика и ее понимание

Импульс формата «3D»",https://forex-kurs.biz/product/priemy-torgovli-pobeditelya-lchi/,https://cloud.mail.ru/public/496r/2Y3gyY5Xt
Александр Евстегнеев,Куда инвестировать в 2020 году. Прописываем свою инвест.стратегию,,http://shop.evstegneev.com/invest-2020/,https://cloud.mail.ru/public/5x7j/5L7hyF4UE
Брыляков,Эффективные опционные стратегии,,https://www.infoclub.info/market/effektivnye-optsionnye-strategii,"https://cloud.mail.ru/public/4k8f/E9wqyBHMT
Пароль: www.infosklad.org"
Александр Пурнов,Новый побарный анализ + 6 уроков сигналы VSA (2018),"Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.
https://cloud.mail.ru/public/5KL4/53SBiqFa7
Торрент: https://cloud.mail.ru/public/4HRK/2R3ECfoxr",,"https://cloud.mail.ru/public/5KL4/53SBiqFa7
Торрент: https://cloud.mail.ru/public/4HRK/2R3ECfoxr"
,Трейдер-профессионал. Опционы,,http://option.info-dvd.ru/,"https://yadi.sk/d/x_OUb2fyzezVkw
Пароль: www.infosklad.org"
FX,Советник форекс FX Hunter Scalp,,https://pamm-fxprofit.com/sovetniki/sovetnik-foreks-fx-hunter-scalp-prokachaj-svoj-depozit.html,https://cloud.mail.ru/public/CPyG/wDoDN6LxZ
,,,,
fxmarketgeometry,Стратегия FX Market Geometry (2019),,http://fxmarketgeometry.com/,https://cloud.mail.ru/public/3hjr/KkP5obGoB
Алексей Каленкович,"Торговля опционами, как балансирование рисков",,https://red-circule.com/,https://cloud.mail.ru/public/EkXv/CjQ3hcyPx
вОкруг да ОкОлО,Тактики Июль (2018),"Тактики – это ежемесячная авторская публикация с обзором прошедшего месяца (основные новости, доходности, и прочее важное), с рекомендациями на будущий месяц по приобретению и по продаже акций и облигаций, и кратким обзором актуальных инструментов для разных стратегий. Иногда – прогноз на месяц-другой, когда финансовый рынок имеет выраженную тенденцию.
                                                                                 +
– оперативные публикации по выходу ""больших"" новостей, или при неожиданной смене настроений на финансовых рынках;
                                                                                 +     
– клуб подписчиков на ""ТАКТИКИ"", клуб долгосрочных инвесторов, каждый участник которого может запросить коллег их мнение о той или иной новости, о том или ином прогнозе, мнение о корпорации, за которой он следит, – и оперативно получить ответ автора и/или других членов клуба, если они также следят за этими объектами или событиями;
                                                                                  +   
– рекомендации автора вОкруг да ОкОлО для подписчиков, следующих выраженным стратегиям:

(1) по распределению активов сообразно текущей рыночной ситуации,
(2) по конкретным бумагам (акциям, облигациям, др. инструментам финансового рынка) отдельно для стоимостной и отдельно для доходной стратегий,
(3) рекомендации по особенностям ведения ИИС второго типа (индивидуальных инвестиционных счетов, доходность которых не облагается налогом);
                                                                                   +  
– всегда доступный полный архив рубрики (зафиксированный опыт выбора инвестиционной тактики в постоянно меняющейся реальной рыночной ситуации, архив удач и ошибок – настоящая школа жизни для активного инвестора).

В Тактиках нет и не будет подробных обзоров эмитентов и отраслей. Не будет и учебных материалов. Для обучения у нас есть Школа, а кроме нее - достаточно большая открытая часть вОкруг да ОкОлО с авторской точкой зрения по многим вопросам долгосрочного инвестирования.",http://roundabout.ru/category/tactics,https://cloud.mail.ru/public/HLbM/8cf1MYR99
,,мартингейл-сетка,"http://www.luckygrid.org/




Скрытый контент, для просмотра которого нужно лайкнуть пост.
https://cloud.mail.ru/public/DJqh/SFKhMUY11",
Fxvolcano,Индикатор FX Volcano (2020),,https://www.fxvolcano.com/,https://yadi.sk/d/oMzaZ__B3_2nDQ
MasterForex,"Робот для полуавтоматической торговли по ТС ""Пробой Флета""",,,https://cloud.mail.ru/public/9zXu/vssLJdBxD
Михаил Чекулаев,8 лайфхаков срочного рынка (2019),,https://red-circule.com/courses/11585,https://cloud.mail.ru/public/e1TW/5zK6gFM1t
Павел Дмитриев,"Форекс советник ""Автоматический робот снайпер 2016""",,https://vk.com/doc219468910_437785530?hash=51bdd84b155f15a978&dl=8186c5803a6db6bf56,https://drive.google.com/open?id=0B74GNGuNR99XZGRZN1NHSnJhaVU
Александр Лобов,Торговля по объёмам на форекс,,http://skladchik.com/threads/повтор-«Торговля-по-объёмам-на-форекс».18672/,https://mega.nz/#!II11ka5C!RdYG_u85wtRWKJGq012dHT3aAH-wg_cJA1t3m85UyzY
,Автоматизированная торговая система SAURON для рынка ФОРТС – ММВБ без привязки,"Назначение: Торговая система SAURON предназначена для торговли на фьючерсном рынке и рынке ценных бумаг, на всем протяжении торговых сессий.

Платформа: Система работает на высокоскоростном терминале Meta Trader 5 и только на тех счетах где брокер в стакане предоставляет данные по спросу и предложению.

Рекомендуемый депозит: 100.000 руб. на один торговый инструмент, ГО которого не превышает 5 тыс. рублей.

Рекомендуемые торговые инструменты:

1-й. Низкое ГО — SBRF, GAZR, MIX

2-й. Среднее ГО – Si, BR

3-й. Высокое ГО – RTS, MXI

Принцип работы: Торговая система SAURON имеет 2 торговых модуля в одном алгоритме.

1: — Изначально торговый робот запускает анализ торгового стакана, на установленном инструменте. В стакане отслеживаются все ценовые уровни на продажу и покупку, с той глубиной которую предоставляет брокер. Алгоритм находит плотности заявок на ценовых уровнях, которые по выставленным параметрам больше или равны заданным значениям. При определении плотности включается алгоритм слежения за плотностью и изменению в ней заявок, происходит некое тестирование этой плотности на предмет – подставной, быстро пополняющейся и снимающихся заявок и т.д. Цена найденной плотности выводится на график в виде графической линии с текущим объемом. После определения ее актуальности под эту плотность выставляется лимитная заявка заданным объемом.

2: — После срабатывания заявки, первый алгоритм отключается и подключается второй – алгоритм сопровождения. От цены открытия позиции на график выводиться ценовой канал, расстояния которого рассчитываются согласно выставленным настройкам по широкому и узкому отступу от цены открытия. Если предположим наша позиция в лонг, то при установленных параметрах Узкая сетка =100 и Широкая = 200, то выше цены открытия позиции, на 200п будет верхняя граница канала, ниже цены на 100п будет нижняя цена канала.

При выходе цены за пределы ценового канала, ниже узкого отступа робот будет производить доливку позиции заданным лотом, доливка позиции производиться таким же способом что и первоначальный вход, то есть, робот снова начинает искать заданную в параметрах сопровождения плотность, если установлен флаг на, то что бы плотность была протестирована, то он производит эти действия, если же флаг отключен, то робот сразу ставит под эту плотность лимитированную заявку и производит доливку. В зависимости от включения тестирования задается и плотность, к примеру, если флаг выключен, то отслеживание плотности более 10 заявок устанавливать нет смысла, по причине того, что такие заявки будет далеко от текущей цены и установленная лимитка попросту не сработает. Другое дело если тестирование включено, то тут будет актуально задать плотность более 100, что бы робот поймал более точный разворот цены.

По аналогии с узким диапазоном отступа, настраивается и широкий, единственное различие, на широком у нас устанавливается встречная заявка, которая закрывает часть позиции в прибыль или позицию полностью, все те же принципы по нахождению и тестированию плотности находятся для настройки и для широкого отступа.


Как только ордер выходит в прибыль, его закрытие осуществляется или об встречную лимитную заявку или же через функцию динамического трейлинга в валюте счета, в последнем режиме задается прибыль на стартовый лот, если открытая позиция становиться больше стартового лота, то стартовая сумма активации трала увеличивается.

В роботе реализованы все диапазоны основных и промежуточных клирингов и не большие минутные отступы по времени, что бы избегать после клиринговых скачков цены..

В выходные и в не торгового времени алгоритм робота не активен.

Из выше перечисленного алгоритма можно подвести итог:

— Для того что бы робот вошел в рынок, нужно

Определить заданную плотность ордеров в стакане
Что бы направление тренда совпадало с найденной плотностью
Фильтр тренда состоит из баров, паттернов и эксклюзивно — Поводырь
Что бы параметры основного фильтра Общего объема + Общего кол-ва ордеров были направлены согласно нашего тренда. + если используется поводырь все тоже самое для него если он не реверсивного движения.
Что бы спред между объемом и ордерами был больше установленных значений
Для сопровождения позиции, чтобы долить ордер, нам нужно произвести те же действия что и на вход, определить заданную плотность и протестировать ее если задан такой режим.
По настройкам робота определение тренда по барам и паттерну есть возможность не использовать, но основной фильтр ОИ объема и ордеров считается основной частью фильтрации алгоритма входа в рынок.

Главная его особенность, это определение направления интереса торгов участников рынка, чтобы избежать ложного входа, когда интерес продавцов и покупателей меняются, нужно грамотно подобрать спред между данными. Когда происходит разворот рынка, перевесы так же начинают меняться, но бывают флэтовые ситуации и продолжение текущего движения цены, вот именно для таких ситуаций и сделан спред. Когда интерес меняется за короткий промежуток времени по несколько раз и смена происходит к примеру, с разницей в 1000, то можно предположить, что, если спред на объеме выставив в разницу 2000, мы с большой вероятностью будем уже анализировать состоявшиеся направление движения и интерес тех или иных игроков рынка. По аналогии с объемом так же выставляется и спред между кол-вом ордеров.

— Так же главной исключительной особенностью робота является его система сопровождения.

Во-первых, это буфер прибыли который отслеживает убыток и прибыль и, если на позиции висит убыток, робот не включит трейлинг пока убыток не будет погашен.

— В робот внедрена инновационная система сопровождения позиции от плотности ордеров в стакане. Как выше было сказано, робот входит от плотности ордеров в стакане, но он так же может и долиться по плотности если первоначальный вход был не удачным или же удачным, но цена после разбора плотности просела не в нашу сторону.

Почему инновационная, все потому что такой тип доливки, или как его по-другому называют – Усреднение, никто никогда не использовал в роботах. Алгоритм по сути прост, при отходе цены на установленный отступ, робот вместо открытия нового ордера, начинает искать точку входа, то есть ищет новую плотность ордеров по новым заданным значениям.

К примеру, если отступ стоит 100п, то после 100п включиться алгоритм поиска плотности, но найти ее он сможет как через 100, так и 200п т.к. все зависит от торговой ситуации в самом стакане, после нахождения он ее так же будет тестировать как и на входе в рынок, по этому этот тип доливки мы считаем самым интересным из всех возможных методов, таких как мартингейл, по индикаторам и остальным подобным не точным алгоритмам основанных на догадках или исторических данных, плотность же это индикатор, данные которого анализируются в моменте времени по торговым заявкам других трейдеров и главный не маловажный момент, в данном алгоритме присутствует динамический лот, который увеличивается прогрессивно пройденному расстоянию и при изначальном отступе в 100п и пройденном расстоянии в 300, робот откроет не 1 лот, а сразу 3 т.к. ранее через 2 диапазона ордеров открыто не было.",https://forex-kurs.biz/product/avto...a-sauron-dlya-rynka-forts-mmvb-bez-privyazki/,https://cloud.mail.ru/public/2f7a/2wR1GL4CQ
Александр Лобов,Успешный ФОРЕКС (Торговля на форекс по объёмам),,"http://www.aleksandr-lobov.com/obuchenie/opy-tny-m-trejderam
		
Нажмите для раскрытия...





			http://forex.artcapital.ua/opytnym-trejderam
		
Нажмите для раскрытия...",https://yadi.sk/d/DSBDUi-viL9Vw
,,,"www.rojdestvo.ru/iseminar/otdih/prazdnik/ 





Скрытый контент, для просмотра которого нужно лайкнуть пост.
 https://cloud.mail.ru/public/5edY/4ctUufCeC",
proscalping,Обучающий курс по скальпингу с использовнаием стакана,"Что же такое скальпинг ?
Скальпинг - это активный вид торговли на финансовых рынках, который подразумевает большое количество сделок за торговую сессию.
Начать можно с маленького депозита.
Как правило новички не обладают большими деньгами. Самая оптимальная стратегии в данном случае - скальпинг. Только скальпинг может обеспечить стабильный доход при небольшом стартовом депозите.

Лёгок в понимании.
Занимаясь скальпингом вы будете совершать десятки, а то и сотни сделок в день. А это в свою очередь опыт. Согласитесь сложно научиться торговать прибыльно, совершая одну - две сделки в день. Скальпинг в этом плане идеальный вид торговли для новичков.

Безопасность.
Главное правило скальпинга - ""Давать прибыли расти, а убытки резать на корню"". Скальпинг я с уверенностью могу назвать самым безопасным видом торговли.
Высокая доходность на маленьких депозитах.
Хороший скальпер делает до 100% на депозит в месяц. Едва ли любой другой вид торговли сможет показать подобный результат.

Теперь о минусах, и первый из них это - потолок ликвидности. Рано или поздно любой скальпер начинает чувствовать нехватку ликвидности. Это означает, что зайти в позицию объемом более 500-700 тыс. руб. будет уже очень проблематично.
Эмоции. Скальперы часами просиживают у монитора, совершая сотни сделок, а это в свою очередь большая нагрузка, как в физическом плане, так и в психологическом.

Ну и наконец главный минус скальпинга - это конечно же, большая комиссия. За сотни совершенных сделок придется платить. Будьте готовы к тому, что часть вашей прибыли, будут забирать себе брокер и биржа.",https://www.proscalping.com/scalpingrts,https://cloud.mail.ru/public/4RLT/gbNVxW2q6
