author,name,desc,detail,dwnld
WebForMyself,"Фреймворк CakePHP. Уроки, документация, обучение, использование (2016)","Приветствую, Вас друзья в новой рубрике раздела Премиум, посвященной изучению и работе с фреймворком CakePHP!

Данная серия записывается преимущественно в качестве ответов на вопросы, которые вы задаете по материалам курса Фреймворк CakePHP: с Нуля до Гуру на примере создания корпоративного сайта. Для тех, кто не знаком с данным фреймворком, пожалуй, стоит сказать несколько слов о Кейке и почему с ним стоит работать.

CakePHP, как и любой фреймворк, предоставляет уже готовую структуру будущего приложения, готовый каркас с набором библиотек кода, которые мы можем использовать в своем проекте. А коль есть готовая структура - наше приложение будет создано гораздо быстрее. И действительно, Кейк позволяет создавать веб приложения проще, быстрее и писать меньше кода. В нем нет никаких сложных XML или YAML файлов. Достаточно просто сконфигурировать соединение с базой данных и можно начинать разработку.

Вместо раздумывания над тем, где, что и как лучше разместить, мы можем положиться на продуманные конвенции CakePHP, которые помогут нам в разработке приложения. Вещи, которые нужны практически в каждом проекте уже внедрены. Поддержка мультиязычности, доступ к базам данных, кэширование, валидация, аутентификация и многое другое уже встроено в ядро фреймворка. Вот лишь краткий список возможностей фреймворка CakePHP: встроенная ORM для взаимодействия с базой данных, генерация кода из командной строки, MVC архитектура, встроенная валидация, гибкое кэширование.

Это и многое другое предлагает нам фреймворк CakePHP. Итак, жду вас в новой серии уроков, посвященной работе с этим замечательным фреймворком.",https://webformyself.com/category/premium/framework-premium/cakephpframework/,https://cloud.mail.ru/public/4Nkp/YeweH8E2j
webformyself,Графический редактор Photoshop,,https://webformyself.com/category/premium/htmlcss-premium/photoshoppremium/,"https://cloud.mail.ru/public/64Ce/xZKcWx9KE
Утерян пароль от архива :("
WebForMyself,Обзор расширений Joomla (2015),"Joomla - очень гибкия и универсальная система управления контентом, которая позволяет реализовать сайт, практически любого функционала. Но при этом ее стандартный функционал ограничен и для расширения ее возможностей, в данное время созданы тысячи дополнительных расширений, который значительно расширяют ее функционал.

Поэтому в цикле Премиум уроков по обзору расширений Joomla мы с Вами будем знакомиться с различными компонентами, модулями и плагинами CMS Joomla.

Изучив цикл уроков по обзору расширений Joomla Вы будете уметь работать с рассмотренными расширениями, а так же научитесь настраивать их на базовом уровне.

Видео уроки по обзору расширений Joomla для версий 2.5 и 3. Ознакомься с современными модулями расширений для Joomla.",https://webformyself.com/category/premium/joomla-premium/joomlaexppremium/,https://cloud.mail.ru/public/D5GV/6GRHsteqQ
WebForMyself,Создание системы тестирования на PHP (2015),"Премиум курс по созданию системы тестирования на PHP начат по заявкам и вопросам наших подписчиков. В многочисленных вопросах неоднократно звучала в том или ином виде просьба записать курс, показывающий, как создать современную систему тестирования на PHP для сайта.

В курсе по созданию системы тестирования на PHP мы создадим несложную, но вместе с тем функциональную систему тестирования, которая будет в первую очередь выполнять свою прямую задачу – оценка прохождения теста тестируемым.

В ходе прохождения курса по созданию системы тестирования на PHP Вы познакомитесь со многими сопутствующими вопросами, с которыми неоднократно столкнетесь при создании практически любого сайта: работа с AJAX, создание пагинации (постраничной навигации), создание вкладок (табов), работа с БД (базой данных) и многими другими.

Видеокурс по созданию системы автоматизированного онлайн тестирования с помощью PHP и MySQL.",https://webformyself.com/category/premium/php-premium/testpremium/,https://cloud.mail.ru/public/K14t/ffKBSCA47
WebForMySelf,Angular. Полное руководство для современной веб-разработки (2018),"Данный курс содержит в себе более 30 часов  материалов,  которые последовательно и очень подробно расскажут вам о самых актуальных  технологиях на текущий момент и которые будут актуальными ближайшие несколько  лет.
Помимо самой технологии в курс  входит 6 бонусных блоков, которые содержат необходимые материалы для успешного старта изучения курса.
Курс начинается с самых основ (в виде NodeJS и 6 бонусных курсов для  понимания современной инфраструктуры) и заканчивается  созданием с нуля полностью рабочего реактивного приложения, где показаны все  шаги по его созданию.
Практике  предшествует 12 теоретических блоков (а это ни много ни мало 80 видеоуроков!),  где максимально подробно разобраны и систематизированы все тонкости фреймворка на различных примерах.


В отличие  от курсов-роликов на YouTube, большинство из которых, являются лишь переводом и  озвучкой англоязычной документации, этот  видеокурс является практическим. В практической части разрабатывается  полноценное веб-приложение (описание и скриншоты приложения представлены ниже).
На момент своего выхода  материалы видеокурса являются предельно актуальными и востребованными на  российском рынке Front-End  разработки – по состоянию на сентябрь 2017 года на рынке попросту не хватает  людей с подобным навыком.
Отличительными характеристиками  всех курсов WebForMyself является структурированная, систематическая, последовательная и грамотная  подача материала. И этот курс не исключение (подробнее об авторе и курсе – читайте ниже).",https://webformyself.com/angular4,https://cloud.mail.ru/public/867w/JUgzFVVMm
Виктор Гавриленко,Фреймворк Laravel с Нуля до Профи. Быстрая разработка с фреймворком №1,,https://webformyself.com/laravel/,"Диск 1: https://yadi.sk/d/dvjPx54a3V2VbJ



			Пароль: ;yY)UdLzJ:jaOhSHmxI7

Нажмите для раскрытия...

Диск 2 (MEGA): https://mega.nz/#F!7qo3RTwK!E0HEi-mi1ozBfycZFYzCqg
Диск 2 (Yandex): https://yadi.sk/d/C4gjv4-efwbEUA



			Пароль: 8v.Lt2jOmMSV}6<?FVh:

Нажмите для раскрытия...

Диск 3 (MEGA): https://mega.nz/#F!nvQTCJaA!3WYJtmGhquwW_ibVCXEuSg
Диск 3 (Yandex): https://yadi.sk/d/4OW0fi4cLMEZ0Q



			Пароль: r8+/_3FUoRq,D~x>[h_o

Нажмите для раскрытия..."
WebForMyself,Работа с zip архивами на PHP (2015),"Разрабатывая сайты или веб-приложения, иногда возникает необходимость архивации данных либо распаковки уже существующих архивов.

К примеру, для хранения больших объемов информации, либо создания архива веб-приложения, для переноса на реальный сервер и последующей распаковки. Поэтому в Премиум уроке по работе с zip архивами на PHP мы с Вами научимся работать с архивами формата zip, с которыми очень хорошо работает язык PHP и, к тому же, архивы данного типа имеют простой алгоритм сжатия информации, который практически не нагружает процессор сервера.

Изучив урок по работе с zip архивами на PHP, Вы научитесь работать с архивами формата zip. При этом сможете создать новый архив с данными, добавить в него дополнительные файлы и папки, добавить комментарии, извлечь данные из уже существующего архива, извлечь только часть данных удовлетворяющих определенным условиям, а также удалять данные из архивов.

Изучаем методы работы с файлами расширений zip, средствами PHP. Распаковка zip-архивов с помощью языка PHP.",https://webformyself.com/category/premium/php-premium/zippremium/,https://cloud.mail.ru/public/9g8u/69QbU5C49
WebForMyself,Вывод данных в формате PDF на PHP (2015),"В уроке по выводу данных в формате PDF на PHP мы рассмотрим вопрос генерации PDF документов, используя специальную бесплатную библиотеку TCPDF, которая очень проста в использовании и обладает огромнейшим функционалом и возможностями.

Изучив урок по выводу данных в формате PDF на PHP, Вы научитесь создавать полноценные документы в формате PDF. Сможете легко вывести данные, используя различный размер и цвет шрифта, добавить любое изображение заданного качества и расположить его в нужном месте, задать постоянные элементы, которые будут отображаться на всех страницах документа, выводить данные, используя форматирование обычными тегами HTML.

Также сможете создать многоуровневые закладки и подробное содержание для быстрой и удобной навигации по документу.

Видеокурс по созданию PDF файлов, с помощью PHP. Вы научитесь генерировать PDF файлы, используя язык программирования PHP 5.",https://webformyself.com/category/premium/php-premium/pdfpremium/,https://cloud.mail.ru/public/5oeZ/RJ98QWqD4
WebForMyself,Cоздание гостевой книги на сайте с помощью PHP (2015),"Курс по созданию гостевой книги на сайте с помощью PHP можно назвать практическим выполнением тестового задания. Так уж повелось, что гостевая книга для начинающих программистов действительно является неким тестовым заданием по проверке усвоения основ программирования. Наверное, это не случайно, ведь гостевая книга захватывает множество тем - это работа с формами, работа с БД (базой данных), работа с функциями и др.

В курсе по созданию гостевой книги на сайте с помощью PHP мы с Вами также пройдем это тестовое задание и создадим собственную гостевую книгу. Курс небольшой и состоит всего из двух уроков. Но, вместе с тем, в этих уроках рассмотрено множество вопросов.

В первом уроке курса создается готовое приложение гостевой книги и затрагиваются такие вопросы, как: добавление и вывод комментариев, авторизация администратора, удаление комментариев, работа с BB-тегами и др.

Во втором уроке курса мы доработаем гостевую книгу и сделаем ее более современной и интерактивной с помощью использования метода AJAX и таких библиотек как jQuery и jQuery UI.

Видеокурс по созданию гостевой книги на PHP, от веб-разработчиков компании WebForMySelf. Создайте свой скрипт гостевой книги с использованием PHP и MySQL.",https://webformyself.com/category/premium/php-premium/guestbookpremium/,https://cloud.mail.ru/public/ExgW/3iatmCYEY
WebForMyself,Класс PHP DirectoryIterator – удобный интерфейс (2015),"Разрабатывая различные веб-приложения, очень часто необходимо работать с файловой системой, к примеру, выводить на экран файлы и папки, либо проводить различные манипуляции с ними – копирование, удаление и т.д.

Думаю, Вы знаете, что для этих целей применяются стандартные функции языка PHP по работе с файловой системой, такие как opendir, readdir, и т.д. Но в уроке Класс PHP: DirectoryIterator – удобный интерфейс, я хотел бы Вам рассказать об одном очень удобном интерфейсе, который позволяет легко просматривать содержимое каталогов. Название данного интерфейса DirectoryIterator.

Изучив Премиум урок Класс PHP: DirectoryIterator – удобный интерфейс, Вы научитесь работать с одним из встроенных итераторов языка PHP - DirectoryIterator. Вы увидите, как с его помощью легко читать содержимое каталогов и при этом получать любую информацию по их элементам. А также создадите несложный файловый менеджер, при помощи которого можно просматривать содержимое папок на сервере.

Видеокурс по работе с файловой системой на PHP, с помощью класса DirectoryIterator.",https://webformyself.com/category/premium/php-premium/diteratorpremium/,https://cloud.mail.ru/public/5jj8/gHUNt3TnF
WebForMyself,Библиотека ORM – RedBeanPHP (2018),"В данном цикле уроков мы с вами познакомимся с одной из полезных и удобных библиотек ORM – RedBeanPHP.

ORM – это аббревиатура, которая расшифровывается как «Object-relational mapping», или в переводе - «Объектно-реляционное отображение».

В Википедии можно найти примерно такое определение данного термина: ORM – это «технология программирования, которая связывает базы данных с концепциями объектно-ориентированных языков программирования».

Говоря другими словами, попроще, ORM — это прослойка между базой данных и кодом, который пишет программист, которая позволяет созданные в программе объекты складывать/получать в/из бд. Используя ORM, нам куда проще и, главное, безопаснее будет «общаться» с используемой СУБД.

В предлагаемых уроках вы изучите работу с ORM RedBeanPHP, научитесь получать, сохранять и изменять данные в БД, узнаете о работе со связями и т.д.",https://webformyself.com/category/premium/php-premium/redbeanphp-premium/,https://cloud.mail.ru/public/Daht/Tqcrt5GFY
WebForMyself,Курс по объектно-ориентированному программированию (ООП PHP) (2018),"Разработка веб-приложений с помощью объектно-ориентированного подхода на языке PHP поначалу может сбить с толку тех разработчиков, которые привыкли использовать процедурный подход, но на самом деле ничего сложного в ООП нет. В данном курсе мы рассмотрим теоретические аспекты ООП, а также научимся применять полученные знания на практике.

Курс состоит из 17 уроков, в которых мы шаг за шагом изучим основы ООП, которых должно быть достаточно для написания приложений в объектном стиле.

Изучив этот курс, Вы будете понимать, что такое объектно-ориентированное программирование, узнаете, что такое классы и объекты, а также поймете разницу между ними. Узнаете о свойствах, методах и константах класса.

После прохождения курсы Вы сможете использовать наследование классов для создания удобной и гибкой логики Вашего веб-приложения, создавать разветвленные иерархии классов. Будете уметь переопределять методы и тем самым расширять их функционал, создавать абстрактные классы. Из курса вы узнаете смысл использования интерфейсов и научитесь использовать их там, где это действительно может требоваться, а не использовать интерфейсы ради интерфейсов. Особое внимание в курсе отведено теме автозагрузки классов, что позволит исключить длинные списки подключаемых файлов. Здесь вы узнаете, как о функциях автозагрузки, так и научитесь использовать для этой цели пакетный менеджер Composer.

Все это и многое другое вы узнаете из уроков предлагаемого курса по ООП в PHP.",https://webformyself.com/category/premium/php-premium/oopphppremium/,https://cloud.mail.ru/public/DSP4/uJfys6iVH
WebForMyself,Создание звездного рейтинга статей для сайта на PHP (2015),"Размещая материал на своем сайте, очень полезно знать, какие статьи пользуются большей популярностью у посетителей, а какие меньшей. Также отображая степень популярности статьи, Вы подталкиваете посетителя сайта к просмотру данного контента. Поэтому в уроке по созданию звездного рейтинга статей для сайта на PHP мы с Вами научимся составлять и выводить на экран рейтинги статей.

Изучив урок по созданию звездного рейтинга статей для сайта на PHP, Вы научитесь создавать собственный рейтинг статей на сайте. При этом узнаете об очень полезном плагине jRating.jQuery, который позволяет быстро и легко создать звездный рейтинг для сайта. Также увидите, какие таблицы нужны для расчета рейтинга статей, научитесь рассчитывать рейтинг конкретной статьи, запрещать повторное голосование, а также изучите все основные настройки, которые можно указывать при создании рейтинга статей.

Видеокурс по созданию PHP-скрипта, благодаря которому каждой статье на сайте можно назначать свой рейтинг из звезд.",https://webformyself.com/category/premium/php-premium/stararticlepremium/,https://cloud.mail.ru/public/HiEG/Uq5qxUKRs
WebForMyself,Шаблонизатор (2015),"При разработке веб-приложений и проектировании структуры будущего скрипта очень хорошей практикой является отделение логики от его дизайна. Таким образом, отображением данных занимается шаблон, а получением или формированием данных, соответственно, логическая часть. При этом удобно править каждую часть в отдельности, и код скрипта становится более удобочитаемым и понятным.

Однако если для отображения данных используются шаблоны, то возникает вопрос, как подгружать нужные шаблоны и как передавать данные в шаблон. Для этих целей применяются шаблонизаторы, которые можно как написать самостоятельно, так и воспользоваться уже готовым решением.

В данном цикле Премиум уроков мы с Вами будем изучать один из наиболее удобных шаблонизаторов – шаблонизатор Twig.

Изучив курс по шаблонизатору Twig, Вы научитесь использовать шаблонизатор Twig, для создания шаблонов Вашего сайта, а так же узнаете, как манипулировать данными и формировать логические условия в шаблонах.

Русское руководство по шаблонизатору Twig. Научись сортировать элементы с помощью шаблонизатора Twig.",https://webformyself.com/category/premium/php-premium/twigpremium/,https://cloud.mail.ru/public/EVn9/bPuQV4KpK
WebForMyself,Авторизация на сайте при помощи ООП PHP (2015),"В Премиум курсе по авторизации на сайте при помощи ООП PHP, будет рассмотрен процесс создания собственной системы авторизации пользователей на сайте с использованием объектно-ориентированного подхода на PHP.

Так как любое хорошее веб-приложение содержит разделы, доступ к которым должен быть ограничен для обычного пользователя. Поэтому у разработчиков очень часто возникает задача – создания системы авторизации пользователей на сайте, которая предусматривает вывод количества пользователей on-line, а также разделения по ролям и привилегиям пользователей.

Курс состоит из двух частей и будет продолжением цикла уроков по создание регистрации и авторизации на сайте с помощью PHP, который мы с Вами проходили ранее, поэтому система регистрации и все что с ней связано, будет взята с первого урока.

Изучив курс по авторизации на сайте при помощи ООП PHP, Вы получите готовую систему авторизации пользователей для сайта, написанную при помощи объектно-ориентированного программирования. Научитесь реализовывать вход пользователей в учетную запись и выход из нее. Увидите практически, как просто закрывается доступ пользователям на сайте, написанном при помощи ООП.

Главное, будете понимать саму идею и принципы безопасной авторизации пользователей на сайте. Вы научитесь подсчитывать количество пользователей в сети и выводить на экран, кто из зарегистрированных пользователей сейчас посещает Ваш сайт. А также сможете легко разделить пользователей по ролям и по привилегиям доступа.

По итогам двух уроков Вы получите полностью готовую и безопасную систему авторизации пользователей на сайте, которую можно внедрить в любое веб-приложение, написанное при помощи ООП.

С помощью данного видеокурса вы сможете сделать на своём сайте скрипт авторизации пользователей на PHP.",https://webformyself.com/category/premium/php-premium/regooppremium/,https://cloud.mail.ru/public/MmUX/iCAuChAQY
WebForMyself,Создание регистрации и авторизации на сайте с помощью PHP (2015),"Наверняка Вы неоднократно сталкивались с ситуацией, когда необходимо закрывать от простых пользователей отдельные разделы веб-приложения. К примеру, административная панель сайта, позволяющая редактировать содержимое и структуру сайта.

Изучив курс по созданию регистрации и авторизации на сайте с помощью PHP, Вы узнаете, как правильно, а главное безопасно, реализовать регистрацию и авторизацию пользователей, как сохранить данные для авторизации в браузере, а также как восстановить забытый пароль необходимый для авторизации.

В первом уроке мы с Вами будем учиться создавать регистрацию пользователей на сайте, а также создадим механизм генерации кода, который необходимый для активации учетной записи пользователя. Во втором уроке будет создана система авторизации пользователей, а также механизм восстановления забытого пароля.

После прохождения курса по созданию регистрации и авторизации на сайте с помощью PHP, Вы получите готовую систему регистрации пользователей на сайте.

При этом будете знать и понимать, для чего нужен каждый составляющий элемент данной системы. Научитесь реализовывать подтверждение учетной записи пользователя, создавать полноценную систему авторизации, сохранять данные для авторизации в cookies браузера, а также сможете легко восстановить забытый пароль пользователя. А, главное, сможете безопасно и надежно скрывать Ваши конфиденциальные данные и предоставлять доступ к ним только зарегистрированным пользователям.

В данном видеокурсе от компании WebForMySelf, мы рассмотрим способ создания скрипта регистрации на сайте, с помощью PHP, дополнительно рассмотрим вопрос авторизации пользователей на сайте.",https://webformyself.com/category/premium/php-premium/regautpremium/,https://cloud.mail.ru/public/5Yao/aJbJsQtm7
Webformyself,Фреймворк YII2 с нуля до Профи,,http://webformyself.com/yii2/,"https://cloud.mail.ru/public/2v24/365Jm6cFC



			Пароль: RfgUINYaBVhBlimIoleC
		
Нажмите для раскрытия..."
WebForMyself,Создание файлового менеджера с помощью DirectoryIterator (2015),"В предыдущем уроке Класс PHP: DirectoryIterator – удобный интерфейс мы с Вами создавали несложный файловый менеджер на основе интерфейса DirectoryIterator. Данный файловый менеджер хоть и справляется со своей основной задачей: просмотр содержимого каталогов, - но его функционал, конечно, достаточно ограничен.

Поэтому в Премиум уроке по созданию файлового менеджера с помощью DirectoryIterator, мы с Вами займемся расширением функционала, а именно создадим возможность просмотра содержимого текстовых файлов, а также организуем предпросмотр изображений.

Изучив урок по созданию файлового менеджера с помощью DirectoryIterator, Вы научитесь получать расширения файлов, определять типы файлов, используя простейшие шаблоны регулярных выражений, выводить на экран содержимое текстовых файлов, а также выводить миниатюры изображений, тем самым создавая их предварительный просмотр.

Изучаем PHP класс DirectoryIterator, благодаря которому можно создавать php-скрипты файловых менеджеров.",https://webformyself.com/category/premium/php-premium/failiteratorpremium/,https://cloud.mail.ru/public/MDAd/wWqqQwKh2
WebForMyself,Фреймворк YII2 от теории к практике создания сайта (2017),"Предлагаем Вашему вниманию курс «Фреймворк YII2: от теории к практике создания сайта». Курс включает в себя 13 уроков общей продолжительностью более 3-х часов

Взглянем на список предлагаемых уроков:


Установка шаблона

Деление шаблона на части

Оформление вывода статей

Оформление отдельной статьи

Виджеты

Виджет меню категорий

Вывод статей категории

Жадная и ленивая загрузка

Регистрация. Часть 1

Регистрация. Часть 2

Аутентификация и авторизация

Шаблон админки

Визуальный редактор


Что Вы получите в итоге? После прохождения уроков Вы создадите блог, используя фреймворк Yii2, и познакомитесь с одним из популярнейших в Рунете фреймворков – фреймворком Yii2.

Вот лишь часть вопросов, которые затрагиваются в курсе, и ответ на которые Вы найдете здесь:

Как установить фреймворк Yii2, используя Composer?

Как использовать собственный шаблон?

Что такое контроллеры, модели и виды?

Как работать с БД и получать из нее данные в Yii?

Что такое виджеты и для чего они нужны?

Как создать собственный виджет?

Что такое ленивая и жадная загрузка данных? Какую и когда использовать?

Как создать систему регистрации пользователей в Yii?

Что такое аутентификация и авторизация?

Как работать с ролями пользователей?

Как предоставить доступ к админке только администратору?

Как использовать свой шаблон в админской части?

Что такое генератор кода Gii и как он может упростить нам работу?

Как установить визуальный редактор?




Ответы на эти и многие другие вопросы Вы найдете в нашем курсе «Фреймворк YII2: от теории к практике создания сайта».

Курс безусловно будет полезен как для новичков, так и для начинающих свое знакомство с фреймворком Yii2.

Изучив курс, Вы сможете за считанные часы создавать вполне функциональные сайты средней сложности и получить отличный старт для дальнейшего изучения фреймворка Yii2.",https://webformyself.com/category/premium/framework-premium/yii2framework/,https://cloud.mail.ru/public/4itd/pNbYvhQgr
WebForMyself,Курс по микрофреймворку Slim PHP (2015),"Практически любой веб-разработчик, даже начинающий, скорее всего, слышал или знаком с понятием фреймворк. Напомню, что фреймворк – это набор библиотек (функций и методов), или если сказать несколько иначе это каркас, будущего приложения, то есть веб-проекта, сайта или скрипта. При этом, фреймворк предлагает определенные методы, которые избавляют программиста от стандартной рутинной работы, к примеру создание точки входа на сайт, создание ЧПУ, организация работы с базой данных и т.д. Таким образом, фреймворк позволяет создавать приложения быстрее, эффективнее и безопаснее. И, как правило, все фреймворки обладают огромнейшим функционалом и возможностями. Но очень часто при разработке небольших проектов, весь функционал фреймворка попросту не нужен, вполне достаточно только неких базовых возможностей. В этом случае на помощь приходят микрофреймворки.

Микрофреймворк – это тот же каркас будущего веб-приложения, но значительно упрощенный. То есть простой и быстрый в работе. Который, состоит только из определенного программного ядра будущего сайта, скрипта или веб-проекта. Главная задача микрофреймворков – это простое расширяемое ядро. В них нет абстрактного уровня базы данных, нет валидации форм или всего того, что уже реализовано в различных сторонних библиотеках, к которым можно обращаться. Микрофреймворк всегда можно расширить самостоятельно и добавить необходимую функциональность. При этом, так как микрофреймворк предлагает только базовый функционал – он очень прост в работе и изучении.

Поэтому в данном курсе мы с Вами научимся работать с одним из наиболее популярных микрофреймвоков – Slim. Курс будет разбит на два раздела. Первый – это теоретический, в котором, мы изучим основы работы с данным фреймворком, познакомимся с маршрутизаторами и узнаем, как формировать страницы и отображать данные на экране. Второй – это практический раздел, в котором мы создадим несложную систему управления контентом, используя инструменты данного фреймворка, и соответственно закрепим полученные знания.",https://webformyself.com/category/premium/framework-premium/slimpremium/,https://cloud.mail.ru/public/Gq9k/GkWjVRWm1
WebForMyself,Темизация WordPress. Cоздание и установка уникальной темы (2015),"Курс Темизация WordPress. Cоздание и установка уникальной темы - это уникальный для Рунета курс. Уникальный по нескольким причинам: это был первый видеокурс в Рунете по созданию тем для WordPress, аналогов курса по комплексности подхода и качеству материала в Рунете просто нет.

В курсе Темизация WordPress. Cоздание и установка уникальной темы показано создание темы для WordPress с нуля.

В первых двух частях был создан макет в Фотошопе и из него сверстан шаблон сайта на тему комиксов. В этой части мы, по многочисленным просьбам в комментариях, создадим, используя шаблон из второй части, готовую тему для WordPress (WP).

Видеокурс по созданию темы WordPress, для начинающих, от ведущих специалистов компании WebForMySelf. Вы узнаете все подробности по темизации WordPress с нуля до гуру.",https://webformyself.com/category/premium/wordpress-premium/themewppremium/,https://cloud.mail.ru/public/Cech/gT5teFxpk
WebForMyself,Уроки по CMS WordPress (2015),"Премиум цикл уроков по WordPress, представляет собой сборник видео уроков, посвященных решению различных задач по CMS WordPress. И безусловно будет полезен всем, кто остановил свой выбор на самой распространённой CMS - WordPress.

Многие из уроков, которые вошли в данный цикл по CMS WordPress, записаны на основе вопросов от наших подписчиков, поэтому данный курс ценен вдвойне, поскольку в нем показана работа с реальными задачами.

Вот лишь часть тех вопросов, ответы на которые Вы найдете в Премиум цикле уроков по WordPress: как перенести сайт под управлением WordPress на хостинг, как организовать произвольную выборку статей на сайте, что такое шорткод и как его использовать в работе, как создать галерею на WordPress без плагинов. Ответы на эти и многие другие вопросы Вы найдете в данной серии уроков.",https://webformyself.com/category/premium/wordpress-premium/wplessonspremium/,https://cloud.mail.ru/public/JwXJ/8o7MD2v6v
WebForMyself,WordPress-Ученик 12 фишек без которых Вы гарантированно не создадите полноценный сайт на WordPress (2015),"Для того чтобы создать полноценный сайт на WordPress, базового функционала движка вам явно будет недостаточно.

Возможно, вы уже столкнулись с проблемой того, что голый сайт на WordPress из коробки имеет ряд существенных недостатков и проблем.

Любой новичок, решивший самостоятельно осваивать WordPress рискует остается один на один с этими проблемами.

Каждая из этих потенциальных проблем способна вытягивать ежемесячно из вас время и деньги – как маленькая брешь в судне.

И по аналогии с кораблем в море, если эту брешь вовремя не залатать, то ваш сайт рискует оказаться на дне. Среди таких же безликих клонов, которые лишь служат информационным мусором и площадкой для спамеров и распространения вирусов.

Думаете, я вас запугиваю? А вот и нет! И сейчас я вам это докажу.

Давайте перечислим основные проблемы, с которыми ваш сайт столкнется уже начиная с первых дней своего существования…

1. Проблема безопасности

Движок WordPress очень популярный, и это очень хорошо. Но есть и обратная сторона у популярности WordPress – достаточно часто злоумышленники или просто &quot;хулиганы&quot; пытаются его взломать, получить доступ в админку, испортить базу данных сайта. А если они взломали ваш сайт, то вы рискуете либо потерять все свои данные, либо стать разносчиком вирусов.

Любой сайт — это вычислительные мощности. И даже если своровать на вашем сайте у них ничего не получится, они будут его использовать для DDOS-атак на другие ресурсы, а также для рассылки спама.

Ваш сайт станет частью гигантской многотысячной армии зараженных серверов – так называемого ботнета. И не удивляйтесь потом, что ваш провайдер забанит вас в самый неподходящий момент за рассылку спама. В лучшем случае вы будете оплачивать со своего кармана вычислительные мощности для хакеров, сами того не подозревая.

2. Спам

Проблема спама - это проблема не только популярных сайтов. Даже владельцам &quot;молодых&quot; сайтов приходится чистить комментарии от спам-комментариев, оставленных роботами. Если ваш сайт станет популярным местом в сети, то вы рискуете все свое время тратить на чтение и затирание спама. Но проблема в том, что львиную часть спама генерируют роботы. И у роботов есть куда больше свободного времени, чем у вас.

3. Скорость работы сайта

Уже давно прошли те времена, когда WordPress был просто блоговым движком. В нем появилось множество различных функций, значительно расширяющих его возможности. Но все эти возможности и расширенный функционал также и добавляет нагрузку на сайт и замедляет его работу.

В результате, вы рискуете быть «забаненным» вашим хостинг-провайдером за превышение предельной нагрузки на сервер… Либо будете вынуждены наблюдать постоянные падения своего сайта – как раз в моменты пиковой активности… Либо вам придется оплачивать более дорогой хостинг, что совсем не всегда оправдано.

4. Проблема нечитаемых URL-ов.

По умолчанию в WordPress если названия статей пишутся на русском, то и в адресе статьи либо страницы будут русские символы, которые при копировании и публикации где-либо ссылки на статью переведется в непонятный набор символов.

Как вам такой адрес сайта: ru/%D0%9B%D1%83%D1%80%D0%BA%D0%BE%D0%BC%D0%BE%D1%80%D1%8C%D0%B5 ?

В народе это называется «абракадабра». Уверен, вы уже видели нечто подобное раньше. Для рунета это вполне частое явление. И оно является следствием незнания элементарных вещей.

Попробуйте продиктовать этот адрес или разместить его на просторах Сети. Уверен, что вы не будете в восторге, если ваш сайт будет иметь подобный адрес!

5. Проблема поисковой оптимизации (SEO)

Наверное, вы, как и все владельцы сайтов хотите видеть свой сайт на первых местах в выдаче поисковых систем. А как вы себя будете чувствовать, узнав, что ваш сайт не входит даже в первую сотню поисковой выдачи –даже после того, как вы будете тратить сотни долларов на поисковую оптимизацию?!

Все эти проблемы решаются очень просто – путем подключения правильных плагинов к вашему сайту на WordPress.

Курс WordPress-Ученик полностью решает ВСЕ перечисленные мной проблемы. Независимо от вашего уровня знаний – вы сможете закрыть все эти проблемы.

Видеокурс по настройке и оптимизации WordPress, с помощью популярных плагинов, а также изучение различных фишек WordPress.",https://webformyself.com/category/premium/wordpress-premium/wppupilpremium/,https://cloud.mail.ru/public/4ues/95fLH6VJA
WebForMyself,Создание модулей Joomla (2015),"Система управления контентом Joomla очень мощная и гибкая CMS, на базе которой можно создать практически любой сайт. Но при этом, в базовой комплектации ее возможности достаточно ограничены и подходят для решения общих, типовых задач.

Если же требуется решить не стандартную задачу, функционал Joomla расширяется дополнительными расширениями, которые устанавливаются в систему и отвечают за выполнение конкретной задачи. В данный момент написаны тысячи различных расширений, и каждое из них решает определенную задачу, но при этом, очень часто, не удается найти идеально подходящее расширение, которое бы в полной мере удовлетворяло поставленным требованиям. И причины могут быть различными, либо необходимый модуль не подходит по цене, либо нет модуля, функционал которого, подошел бы Вам.

Поэтому в курсе по созданию модулей для Joomla, мы будем учиться создавать с абсолютного нуля модули для системы управления контентом Joomla. Конечно, модули это относительно не простые и объемные расширения. Поэтому курс будет построен таким образом, что создавать определенный модуль мы будем на протяжении нескольких уроков. При этом, мы с Вами рассмотрим такие теоретические вопросы как, установка модулей, локализация, создание и сохранение настроек, работа с базой данных и собственно общую схему работы логики модулей.

Таким образом, изучив Премиум уроки по созданию модулей для Joomla, Вы научитесь создавать готовые модули для системы управления контентом Joomla, а значит получите готовый инструмент по решению различных задач в сайтостроении. Изучите принципы установки модулей, особенности работы с шаблонами и отображением данных на экран, а также научитесь работать с настройками будущих модулей.

Видеокурс обучает созданию модулей для Joomla и их настройке, вы поймете как создавать модули меню для Joomla, формы и других.",https://webformyself.com/category/premium/joomla-premium/jmodulepremium/,https://cloud.mail.ru/public/Esof/AUsksERFt
