author,name,desc,detail,dwnld
Отто Кейсинджер,Сodex Arcanum - Сверхъестественный путеводитель Мага (2019),"Codex Arcanum — Сверхъестественный путеводитель Мага» может стать настольным пособием для всех кому важны эзотерические знания. Здесь вы сможете найти руководство по всем популярным областям магии.  

Книга Отто Кейсинджера ваш проводник в Мире Магии. Согласно магическим учениям первоосновой в продвижением к Универсалиям, является развитие личной силы мага.  

Эта книга поможет сформировать свою личную магическую систему. Являясь методическим пособием, в ней суммированы знания по эвокации, дивинации, сигилизации, создании талисманов и ясновидение. Она содержит богатый комплекс упражнений и багаж необходимых заклинаний на самые неожиданные этапы магической практики мага. Она позволяет зайти в мир эльфов и фей, учит зловредной, защитной и вредоносной магии. Обучает, как войти в мир снов, отвечает на вопрос как завладеть фамильяром, раскрывает сакральные практики общения с богами. Распахнув врата «Дикой Магии» вы обретете эйфорию и подлинное счастье от призвания быть Магом.  

Рекомендуем соблюдать осторожность при выполнении практик. Ведь, как известно, магия не прощает ошибок...",https://www.ozon.ru/context/detail/id/154793368/,https://cloud.mail.ru/public/5y3R/46WrPXYyP
,,,https://sherbanskaya.com/mk-prednaznachenie,https://goo.gl/pYJzxM
"Константин Лаво, Нина Фролова",Таро. Полное руководство по чтению карт и предсказательной практике (2018),"Карты Таро – одно из удивительнейших явлений человеческой культуры. В течение столетий маги, мистики и предсказатели использовали Таро как иллюстрированный учебник эзотерической мудрости. В этих картах есть магия, именно поэтому они столь притягательны. В них скрыта тайна, познание которой дарует великую силу – понимание человеческой души. Раскрыть заключенные в Таро смыслы вам поможет книга опытных тарологов и преподавателей с многолетним стажем, членов Российского Таро-клуба Нины Фроловой и Константина Лаво, посвященная в первую очередь использованию карт в предсказательной практике. Подробное и систематизированное изложение материала, обилие примеров из практики авторов, а также многочисленные практические задания делают эту книгу универсальным руководством как для начинающих тарологов, так и для опытных практиков, совершенствующих свое мастерство.",https://www.litres.ru/konstantin-lavo-1550/taro-polnoe-rukovodstvo-po-chteniu-kart-i-pr-34340039/,https://cloud.mail.ru/public/2FV5/2GYgBoewk
Александр Палиенко,Богатство и осознанность (2020),,https://apalienko.com/event/bogatstvo-i-osoznannost-feb2020/,https://cloud.mail.ru/public/oH38/3Bc34SB5M
Дмитрий Блейк,Руны. Ваш инструмент для здоровой и успешной жизни (2019),"Вы держите в руках не просто книгу по изучению рун, но инструмент для здоровой и успешной жизни. Эта книга поможет Вам преодолеть любые трудности и преграды на вашем жизненном пути. Забудьте такие слова как ""отказ"", ""мы не можем"", ""нет"" и прочее. Вы найдёте в книге как теоретическую часть по рунам с описанием личного опыта Автора, так и практическую. Автор открывает перед читателями силу исцеляющих рун, преображение внешности, что будет полезно как женщинам, так и мужчинам. Читатель также отыщет для себя рунические вязи на все случаи жизни, будь то удача на работе или в учёбе, материальный достаток или возможность заглянуть в будущее. Книга будет полезна как опытным практикам рунического мастерства, так и начинающим свой путь в руно-логии. Читатель найдёт в книге подробное описание создания своих собственных рунических вязей и формул, а также со-настройки с рунами и активацию рунических талисманов. Вы обретёте поддержку Высших Сил и Стихийных Духов для реализации желаний и преображения своей жизни к лучшему. С этой книгой и знаниями, заложенными в ней - Вам доступно всё! Откройте себя для новых возможностей и впечатлений. Расширьте своё сознание! Поверьте в себя! Станьте успешной и сильной личностью! Обретите здоровье, красоту и молодость.",https://www.chitai-gorod.ru/catalog/book/1197543/,https://cloud.mail.ru/public/3Wrw/4xRJ5T8ek
Барри Файрберн,Овладение удачей,,,https://yadi.sk/d/hurLV8ZcvGQFs
"Артур Лиман, Тим Гудмен",Тета-ритм. Сила вашего мозга для обретения здоровья и исполнен (2019),"Большинство людей все еще не подозревают, какие гигантские силы для самоисцеления и изменения собственной судьбы заложены у них внутри. Американка Вианна Стайбл интуитивно открыла такой режим работы мозга, в котором возможно исцеление даже от болезней, считающихся неизлечимыми. В этом режиме мозг излучает электромагнитные волны особой частоты – они называются тета-волны. Так появился метод, получивший название тета-исцеление.  

 Благодаря книге психологов-практиков Артура Лимана и Тима Гудмена, разработавших уникальные упражнения для освоения этого метода, у вас появилась возможность самостоятельно не только улучшать здоровье, но и исполнять желания, менять свою жизнь и судьбу и даже влиять на окружающий мир. Авторские практики Артура Лимана и Тима Гудмена откроют вам путь в новую жизнь!",https://www.litres.ru/artur-liman/teta-ritm-sila-vashego-mozga-dlya-obreteniya-zdorovya-i-ispoln/,https://cloud.mail.ru/public/3aAY/4SBDGsssy
Элина Матвеева,Истинная магия (2018),"Сам термин магия корнями уходит в историю нашей цивилизации. Но что мы видим сегодня? Люди извратили это понятие…И теперь, когда мы говорим слово магия, то в голове возникает образ странных ритуалов на кладбище с куриной ножкой и кровью девственницы. Люди потеряли изначальный смысл, который несло в себе это слово, и я хочу пролить свет на то, что же такое ИСТИННАЯ МАГИЯ.

Магия – это наука о воздействии сознания и воли на окружающий мир. То есть маг является ученым, который изучает микрокосмос: свой и планетарного сознания. Таким образом все, что можно познать в нашем линейном пространстве – это магия. Соответственно, этим магический подход и отличается от подхода духовного: главной целью духовности является вертикальная эволюция, а целью магии является изучение себя и пространства вокруг себя, - то есть эволюция линейная. Но хочу отметить, что маг может и духовно расти…более того на высшем уровне магии можно и вознестись – когда маг полностью познает микрокосмос, он познает и макрокосмос, ибо все подобно…и на этом этапе он может силой воли и сознания переместить себя в Высшие измерения.",https://www.facebook.com/Elinamage/...орию-нашей-цивилизации-но-чт/487209398380547/,"https://cloud.mail.ru/public/HXKP/7gbTz5FEG
Пароль: gam"
Александр Проханов,Колдуны войны и Светозарная Русь (2018),"Главная тема новой книги Александра Проханова – предчувствие близкой войны, сквозь абрис которой проступает Русская Победа 1945-го. Та Победа, наследниками которой являемся мы все, Победа – как религия, Победа – как икона, Победа – как марш военного оркестра, под который мы отчеканим будущий парад у подножия Мавзолея, свободного от постыдных фанерных занавесок, стыдливо спрятавших наше великое прошлое, чтобы не тревожить западных «партнеров».  

Книга Александра Проханова – это письмо грядущему русскому вождю, который стоит у порога, призыв, заклинание, прорицание о будущей великой судьбе Великой России.  

Русская победа неизбежна!",https://www.litres.ru/aleksandr-prohanov/kolduny-voyny-i-svetozarnaya-rus/,https://cloud.mail.ru/public/3QU4/29tzZW5bx
"Айрэн По , Джули По",Откровение таро (2019),"«Откровение ТАРО» - седьмая книга Айрэн и Джули По, и первая из цикла книг «Тайны клана магов». Авторы обратились к Древним легендам, Мифологии, Философии, Истории, Археологии, Астрономии, Нумерологии, Теологии и Конспирологии. Казалось бы, эти науки весьма далеки друг от друга и не имеют ничего общего. Однако, книга не просто объединяет их, но и раскрывает и дополняет суть каждой дисциплины. Так Откровение Ионна Богослова, Звездное небо Северного и Южного полушария, Легенды о Всемирном потопе и ядерных взрывах на планете описаны в символике Старших арканов Таро. А величайшие в истории человечества герои стали прообразами Фигурных карт. Авторы дали более 300 совершенно новых толкований всей колоды по таким разделам, как судебные процессы, здоровье, семейная жизнь, карьера и бизнес, деньги и имущество. Все толкования основаны на нумерологических исследованиях, поэтому даже для профессиональных тарологов станут настоящим открытием. В мире Тарологии нет книги с еще более подробным разбором и описанием колоды Таро, чем та, что вы сейчас держите в руках.

Мы постарались очень подробно описать все карты и дать несколько совершенно новых раскладов. Тарологам будет немного сложнее, так как мы кардинально переработали колоду, убрав из классического представления о ней все резонирующие и математически нелогические параметры. Мы выстроили ее по аналогии с Матрицей и дали более 300 совершенно новых толкований.

Мы надеемся, что она будет полезна не только Тарологам, но и астрологам и нумерологам. А историки, конспирологи и теологи еще раз пересмотрят свои основные научные положения, потому что в нашей книге представлено масса доказательств иного Мироустройства. Мы первые нумерологи, которые наконец-то расшифровали тайный смысл Откровения Ионна Богослова «Апокалипсис», благодаря картам Таро. Карты Таро стали для нас ОТКРОВЕНИЕМ, которым мы готовы поделиться с Вами.",https://clouds.ru/katalog/knigi/gad...merologiya/otkrovenie-taro-kniga-7-predzakaz/,https://cloud.mail.ru/public/9VfQ/5pPmKVweP
Тамара Шмидт,Крайон. Тайна Путешествия Души. Хроники Акаши для доступа к любой информации (2019),"Эта книга посвящена одной из самых древних загадок – тайне перевоплощения Души, истории прошлых жизней и реинкарнации. Божественный Дух Крайон открывает вам вековые секреты и дает доступ к знанию, еще недавно доступному лишь единицам посвященных, – о том, что такое Хроники Акаши и как с ними взаимодействовать.  

Пришла пора нам самим начать управлять теми процессами своей жизни, которые прежде казались неподвластными нашей воле. Пришла пора стать свободнее, скинуть с себя груз кармической предопределенности, устранить идущие из прошлого нежелательные влияния и усилить то, что может пойти нам во благо.",https://www.litres.ru/tamara-shmidt/krayon-tayna-puteshestviya-dushi-hroniki-akashi-dlya-dostupa/,https://cloud.mail.ru/public/38cw/2vXNXrCES
Быкова Мария,"Шепот-шепоток на заветное желание. 1000 нашептываний русской целительницы на деньги, любовь, здоровье и счастье",,,https://yadi.sk/i/-5tVQ_OLRwn1lw
Лама Анагарика,Основы тибетского мистицизма (2012),"Лама Анагарика Говинда (Эрнст Лотар Хофман, 1898-1985) - выдающийся буддийский подвижник, знаток палийской литературы, неутомимый путешественник, был лично знаком с М. Ганди, Р. Тагором, А. Давид-Неэль и с семьей Н. К. Рериха, организовал несколько буддийских институтов, призванных содействовать ""западному"" буддизму в обретении собственного лица как необходимого условия жизнеспособности учения Будды. В своих многочисленных статьях и книгах А. Говинда впервые в популярной форме познакомил широкого западного читателя с сокровенными основами учения Будды. Книга Ламы Говинды ""Основы тибетского мистицизма"" вводит читателя в увлекательный и таинственный мир тибетского мистицизма: раскрывает секреты тибетской медитации, мистической алхимии, тайны магических изображений - мандал, а также разъясняет смысл самой известной буддистской мантры ""Ом Мани Падмэ Хум"" и других мантр, правильное применение которых является мощным средством преображения человеческого сознания. Книга рассчитана на широкий круг читателей и будет интересна не только специалистам, но и всем, кто увлечен духовной культурой Востока.",https://www.labirint-bookstore.ru/id/416450/,https://cloud.mail.ru/public/4Sbs/2z9kJyzS8
Шива,Лaйя Пранаяма - система уничтожения негативной кармы (часть 54) (2017),,https://shiva.center/lectures/681i7155u86441hg/,https://cloud.mail.ru/public/3MUo/3NWYH61Hq
Олард Диксон,Шаманское целительство (2017),"Эта книга поистине не имеет аналогов. Практикующий шаман О. Диксон откроет вам тайны древнего шаманского целительства, научит использовать магическую силу заклинаний для исцеления от многих болезней. 
 Вы также узнаете о чудодейственных свойствах лекарственных трав, сможете развить в себе сверхъестественную интуицию и дар предвиденья, остановить развитие тяжелого недуга, оградить родных и близких от воздействия темных сил, получить в свои руки магические амулеты и талисманы, дающие мощный прилив благотворной жизненной силы.",https://www.ozon.ru/context/detail/id/34702967/,https://cloud.mail.ru/public/5fyT/34Wucuu5e
Марта Николаева-Гарина,Лечение близорукости и дальнозоркости (2018),,http://marta-ng.com/audio-katalog/,"https://cloud.mail.ru/public/41Zo/5utVMqYaK
Пароль: www.infoskla1d.org"
Ян Дикмар,Геомантия. Арабские гадания (2013),"Любой человек может получить ответы на самые важные вопросы, приоткрыть завесу будущего и узнать то, что скрыто от глаз, стоит только приобщиться к древнему искусству гадания на песке — геомантии. Любят ли меня? Счастливым ли будет брак? Родится сын или дочь? Чего мне остерегаться? Счастливым ли будет следующий год? Геомантия, или прорицание по линиям на песке, даст точный и достоверный ответ на эти и многие другие вопросы. Простота и доступность геомантии делает ее особенно привлекательной для новичков в гадании, а также для всех, кто хочет приятно и интересно провести время.  

Считается, что геомантия зародилась на Востоке — там ее называют ""ilm-al-raml"" (Хат Ал Рамл), что можно перевести как «наука песка». Затем эта мистическая традиция стала распространяться дальше, и вскоре геомантией стали заниматься и в Древнем Риме, и на Африканском континенте — в своей интерпретации, разумеется. Однако прототипом той школы геомантии, которая пришла в XIII столетии в средневековую Европу и получила самое широкое распространение, стала именно восточная система гадания по случайным точкам на песке.  

Кстати, примечательно, что геомантия является одним из немногих магических искусств, которые разрешает Ислам — об этом свидетельствует 1 раздел 46 суры (стих 4). Стих этот запрещает идолопоклонство и различные гадания, бытовавшие в древности на Востоке, но признает начертанные на песке знаки и следы оставленными по воле Аллаха и не возбраняет их толковать. По старинной арабской легенде, геомантия и вовсе имеет небесное происхождение — ее азы преподал пророку Идрису, исламскому патриарху, которого в христианской Библии называют Енохом, сам Джебраил (архангел Гавриил). В легенде говорится, что искусство геомантии было подарено людям сынами божьими.",https://www.ozon.ru/context/detail/id/20051957/,https://cloud.mail.ru/public/4c5r/3GNWazSMc
DaoSchool,Исцеление мужественности,"Данный модуль создан для развития и усиления мужской энергетики, магнетизма, излучения, раскрытия мужской силы. Исцеление мужественности – это возвращение к естественности, к небесному порядку, к принятию своего пола и реализации мужского потенциала. Аудио-псимодуль позволяет активировать и усилить качества, связанные с проявлением мужского принципа: движение вперед, прорыв, защита, построение нового, развитие, потенцирование, сила, действие, целеустремленность и т.п.). В программе аудио-модуля прописаны алгоритмы исцеления эмоциональных проблем и развития любви к себе. Идет развитие как энергий Божественного Отца, так и универсального мужского принципа (Великий Ян). При прослушивании идет сонастройка с мужскими божественными энергиями (каналы Богов), которые дают изменение сознания мужчины, открывая новые возможности взаимодействия с собой и миром, усиливают энергетику, проявленность, ибо мужчина есть универсальный механизм раскручивания спирали потенциала непроявленной вселенной и воплощения его в физическую или духо-огненную жизнь. Рекомендуется использовать вместе с аудио-модулями «Исцеление половой системы»,«Исцеление сексуальности», Пси-модулем «Лингам». В комбинации модулей «Духовная семья» и «Исцеление мужественности» можно развить лучшие мужские качества в подрастающем поколении. Гармонизирует мужские половые железы. Исцеляет мужское бессилие.",https://www.godaddy.com/domainsearch/find?checkAvail=1&tmskey=&domainToCheck=daoschool.com,https://cloud.mail.ru/public/4gpS/xv798dctS
Ринпоче Тендзин Вангьял,Тибетская йога дыхания и движения (2012),"Силе дыхания придавали важное значение духовные учения всех времен и народов. Автор этой книги — видный представитель тибетской традиции бон, Тендзин Вангьял Ринпоче, уже хорошо известный русскому читателю. Он авторитетно и доступно для западного человека объясняет основы, а затем и нюансы двух мощных практик — Девяти очистительных дыханий и Ца-Лунг.",https://www.labirint.ru/books/330165/,https://cloud.mail.ru/public/3Dhq/4qDi23w5T
Вероника Никитенко,Курс колода таро 78 дверей (1 часть),,https://www.facebook.com/events/494115450747697/,https://cloud.mail.ru/public/V2Q2/4gJcqnWDp
Иакинф Иллюстров,Жизнь русского народа в его пословицах и поговорках,"Впервые после более чем столетнего перерыва публикуется великий труд самого выдающегося исследователя русских пословиц генерала Иакинфа Иллюстрова (1845 – после 1917). Созданию этого труда он посвятил бо?льшую часть своей жизни. «Пословицы и поговорки, – делает вывод Иллюстров, – суть выражение вековой народной мудрости, заключащие в себе ту или иную истину. Особенность всех этих произведений народа та, что они живут в его устной речи, передаются из рода в род, от старого малому, творцы этих произведений неизвестны; они – создание целого народа; в них нет личного начала; они относятся ко всем людям одинаково».


Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.
https://cloud.mail.ru/public/4bu6/2rgN9zD9Z",,https://cloud.mail.ru/public/4bu6/2rgN9zD9Z
Вероника Никитенко,Курс колода таро 78 дверей (3 часть),,https://www.facebook.com/events/494115450747697/,https://cloud.mail.ru/public/3GPG/3PwH9HXVH
Ричард Вебстер,Геомантия для начинающих: простые методы получения предсказаний по земле (2013),"Слово ""геомантия"" происходит от греческого словаgeomanteia. Geo означает ""земля"", а словом manteia называли искусство прорицания. Следовательно, геомантия - это искусство получения прорицаний от земли. Это одна из древнейших методик предсказаний, чьи истоки теряются в глубинах времен. ГЕОМАНТИЯ ДЛЯ НАЧИНАЮЩИХ откроет для вас все секреты этого удивительного мастерства и подарит ответы на все ваши вопросы.",https://www.ozon.ru/context/detail/id/22794765/,https://cloud.mail.ru/public/5jpv/2J6QuLQJw
Вероника Никитенко,Курс колода таро 78 дверей (2 часть),,https://www.facebook.com/events/494115450747697/,https://cloud.mail.ru/public/3WgX/3sBCKdsFe
Роман Ошарин,Защита биополя. Практические советы по коррекции судьбы (2017),"Данная работа состоит из двух частей и раскрывает способы психоэнергетической защиты. Эта работа необходима читателям для понимания проблем, связанных с энергетическим обменом не только между людьми, но и сущностями, несущими деструктивные энергии, то есть читатель поймет принцип работы тонкого мира. Используя материал, представленной в книге позволит научиться, не только чувствовать воздействие, но и сглаживать его влияние и даже полностью нейтрализовывать неготивные энергии, проникающие в поле человека. Автор книги предлагает практики, и комплексы упражнений, с помощью которых человек сможет повысить свой уровень энергетики и укрепить свое биополе. Кроме этого здесь вы познакомитесь с принципом работы деструктивных энергий, узнаете о способах воздействия сущностей тонкого мира, а так же познакомитесь с некоторыми видами темных сущностей и методами борьбы с ними.",https://www.ozon.ru/context/detail/id/142823664/,https://cloud.mail.ru/public/3LgM/58u7zsECh
ДОЛОРЕС КЭННОН,Метод регрессионной терапии (2011),"1. Метод основан на погружении пациента в изменённое состояние сознания.
2. Контакт с Источником Абсолютного Знания.
3. Авторская методика позволяющая пациенту исцеляться с помощью своего Разума и Высшего «Я».
4. Могущественная Сила, которая обладает ответами на все вопросы. Сила, которая осуществляет мгновенное исцеление физического тела.
5. С помощью метода получено множество уникальной информации изложенной в книгах:
– Между смертью и жизнью
– Иисус и Ессеи
– Беседы с Нострадамусом
– Хранители
– Память пяти жизней
– Многомерная Вселенная
– Три волны добровольцев и Новая Земля
Изучайте метод, делитесь Знаниями с родными-знакомыми, близкими-друзьями... помогайте им и себе.
Будьте Счастливы и Здоровы!",http://www.probujdenie.ru/seminary/dolores-kennon,https://cloud.mail.ru/public/3pbU/3VTKVLQSe
Эстер Хардинг,Родительский образ: травма и восстановление (2015),"Ближайшая ученица Юнга, Эстер Хардинг – автор книги «Родительский образ», в которой она исследует разные стадии индивидуальной зрелости и раскрывает тонкости работы с родительскими образами. Отношения с другими людьми, отношения к своему призванию, а также отношения к физической и духовной области у каждого человека построены на воздействии родительского образа. Именно родительский образ стал для нас неизменной основой построения отношений.",http://magic-kniga.ru/items/27726#annotation_item,https://cloud.mail.ru/public/2Nid/4VcLaCYqn
"Алексей Лобанов, Татьяна Бородина",Таро 78 Дверей. Приглашение в прошлое и будущее.,,,https://cloud.mail.ru/public/2J9K/7ndCbdTmA
Андрей Вахрушев,Сборка личности - 1 мес (2019),"КУРС 1.1  ""АЗЫ ДРЕВА СЕФИРОТ: НИЖНИЙ ТРЕУГОЛЬНИК КАК ФУНДАМЕНТ УСПЕХА И РАЗВИТИЯ""

Узнаем, почему невозможное возможно, а путей достижения желаемого много. Как быть в гармонии? Как быстро развивать нужные способности? 

Как найти свое предназначение и реализовать его? Как получать желаемое легко и гармонично?

 Какие секреты Древа Сефирот раскрывают возможности для личной эволюции?


В курсе мы: 

· Разберем феномен везучих ""баловней судьбы"".
· Рассмотрим 22 вектора движения в Системе:
· Узнаем, какие ресурсы таят в себе Арканы, Сефиры и Каналы.
· Разберем причины провалов, неудач, невезения в ключевых сферах жизни.
· Узнаем, почему желания не сбываются и как это исправить.
· Разберем энергетические законы успеха.
· Избавимся от блоков.
 · Проработаем принципы взаимоотношения с Арканами нижнего треугольника.
 · Переопишем статус в нижнем треугольнике в благоприятный.
 · Создадим фундамент для счастья, успеха и эффективного развития.

""Если вы устали слушать, говорить и пробовать все подряд и хотите научиться системно получать желаемые результаты в реальности, этот курс для вас.
 Сколько бы и где бы вы ни учились, какого бы пола вы ни были, ваша работа в I ступени интегрирует все ваши знания и опыт в единый прочный фундамент, на котором вы сможете возвести то, что желаете. ""

Обращаю ваше внимание:
Несмотря на то, что занятия проходят раз в неделю, они потребуют от вас работы в течение от 20 минут до 1 часа в день в течение всего периода обучения на I ступени.

Моя задача - передать вам Знание и обучить вас Практике самостоятельной работы для достижения результатов, поэтому по итогам каждого курса предусмотрен зачет, а по итогам ступени - экзамен.

Результаты, которые вы будете получать, целиком завязаны на вашу дисциплинированную работу.

Нытье, сопли и оправдания мы оставляем за порогом. Слушание не приводит к результату. Только ваша практика, ваш опыт, ваши действия приведут вас к желаемому.

Выбирая заниматься на курсе, вы берете на себя ответственность за свой Путь в течение I ступени.
Я открою вам Путь к источнику Силы внутри Вас. Но только если вы САМИ этого захотите. На этом курсе я желаю видеть тех, кто осознает, что результаты - это поступательная работа. На курсе мне нужны мотивированные, готовые работать над собой в полную силу люди, которые пришли достичь своих целей, а не просто слушать и сотрясать воздух и пространство своим присутствием.",http://wizardspb.tilda.ws/sborka2,https://cloud.mail.ru/public/4dwn/iaWijaDM2
Владимир Миклаш,Работа с прошлыми воплощениями,,,https://yadi.sk/d/O_aqD8pERqZD-g
Андрей Явный,Музыка прощения (2017),"Эта книга о прощении. Ее автор – мастер медитации и создатель системы, вобравшей в себя опыт многих учений и практик, – обращается к нам с такой доверительной и обаятельной интонацией, что понимаешь: такого взгляда на нашу жизнь давно не хватало. Андрей Явный делится не только советами, но и личными историями, рассказами своих учеников, мистическими переживаниями. Он рассказывает о своем опыте освоения искусства прощать. Андрей Явный – победитель программы «Черно-белое» на Первом канале, мастер медитации, музыкант, мольфар. Автор бестселлеров «Победа над страхом», «Защита от темных сил».",https://www.litres.ru/andrey-yavnyy/muzyka-proscheniya/,https://cloud.mail.ru/public/5ebr/3gH92dL95
Александр Палиенко,Успешная и сексуальная женщина (2020),,https://apalienko.com/event/uspeshnaya-i-seksualnaya-zhenshhina/?utm_source=local&utm_medium=index,"https://cloud.mail.ru/public/sMu1/fSKx1fouy
Пароль: supersliv.biz"
- Ф.А.Петтер,"""Рейки. Наследие доктора Усуи""",,,https://yadi.sk/d/ZDX65Cays3HLEQ
Олег Даргор,Знания для обретения Мистических Способностей,,http://galapro.justclick.ru/dargor_znania_mystika,https://cloud.mail.ru/public/3pRH/4xHCD5cRn
Андрей Дуйко,Стать целителем врачом (2016),,http://kailas.e-autopay.com/buy/305597,https://yadi.sk/d/7JUbDyWDi4RXyg
Lee,61 вебинар + книги,,https://www.guidereality.net/vibinars,https://yadi.sk/d/Vfc_xNpVf3fczA
Ольга Николаева,Открываем свои глаза,,http://shkolanewenergy.ru/lesson/fiziologiya-boga/457-otkroj-glaza-svoi,https://cloud.mail.ru/public/G7Z9/xdW2VL28U
daoschool,"Три audio-psy-модуля раздела ""Деньги, бизнес""",,http://shop.daoschool.com/audio-psy-moduli/dengi-biznes,"https://cloud.mail.ru/public/3tzDhJqCnEMw/Богатство Лакшми.mp3
		
Нажмите для раскрытия...





			https://cloud.mail.ru/public/468Wahi2LPcz/Центр богатства, денежное тело и канал.mp3
		
Нажмите для раскрытия...





			https://cloud.mail.ru/public/qBWVPPzag8GS/Разрушение бедности.mp3
		
Нажмите для раскрытия..."
Ольга Николаева,Индийская астрология Джйотиш. Узнайте свою судьбу,"Восточный астролог Ольга Николаева знакомит с секретами джйотиш – древней ведической техники предсказаний, в последний год «взорвавшей» интернет.

Ольга Николаева – талантливейшая ученица Натальи Правдиной, – уже более 10 лет является практикующим мастером восточной астрологии. Ее книга – это максимум практики, четкость изложения и глубокое понимание основ ведической астрологии. Поэтому сложные формулы Джйотиш будут для вас просты и понятны, и вы сможете быстро составить точнейший гороскоп, увидеть, что ждет вас в будущем, какие события в прошлом повлияли на вашу жизнь, а также проработать карму и избежать многих проблем.

Перед вами книга, которая докажет, что астрология – точная наука, способная предсказать все, что вы захотите!",https://www.litres.ru/olga-vladimirovna-ni/indiyskaya-astrologiya-dzhyotish-uznayte-svo-39479428/,https://cloud.mail.ru/public/52FQ/dZGs5F6N4
